,Temperature,Humidity,Pressure,Co2,DateTime,Time,State
0,35.3625,48.25,929.85,746.25,2022-12-20 00:00:14,00:00,0
1,35.3825,48.0,929.8249999999999,738.0,2022-12-20 00:01:29,00:01,0
2,35.41,47.0,929.8,743.25,2022-12-20 00:02:45,00:02,0
3,35.41,44.5,929.8,742.0,2022-12-20 00:04:00,00:04,0
4,35.41,37.0,929.75,735.0,2022-12-20 00:05:16,00:05,0
5,35.41,47.0,929.75,743.25,2022-12-20 00:06:31,00:06,0
6,35.4,44.75,929.8,740.25,2022-12-20 00:07:46,00:07,0
7,35.3875,43.25,929.7749999999999,737.0,2022-12-20 00:09:02,00:09,0
8,35.37,48.75,929.8,729.75,2022-12-20 00:10:17,00:10,0
9,35.39,48.0,929.8,729.0,2022-12-20 00:11:33,00:11,0
10,35.41,51.75,929.8,726.0,2022-12-20 00:12:48,00:12,0
11,35.394999999999996,51.0,929.875,732.25,2022-12-20 00:14:04,00:14,0
12,35.39,49.0,929.9,743.0,2022-12-20 00:15:19,00:15,0
13,35.39,41.0,929.9,735.5,2022-12-20 00:16:34,00:16,0
14,35.4,43.25,929.9,728.5,2022-12-20 00:17:50,00:17,0
15,35.39,47.75,929.9,721.25,2022-12-20 00:19:05,00:19,0
16,35.36,38.0,929.9,716.75,2022-12-20 00:20:21,00:20,0
17,35.3925,53.0,929.9,730.75,2022-12-20 00:21:36,00:21,0
18,35.41,48.25,929.875,737.25,2022-12-20 00:22:51,00:22,0
19,35.41,49.5,929.9,736.25,2022-12-20 00:24:07,00:24,0
20,35.39,43.0,929.875,718.0,2022-12-20 00:25:22,00:25,0
21,35.39,47.5,929.9,716.25,2022-12-20 00:26:38,00:26,0
22,35.39,43.0,929.9,724.25,2022-12-20 00:27:53,00:27,0
23,35.3825,39.5,929.875,727.75,2022-12-20 00:29:08,00:29,0
24,35.364999999999995,50.25,929.8,731.0,2022-12-20 00:30:24,00:30,0
25,35.385,49.75,929.825,733.5,2022-12-20 00:31:39,00:31,0
26,35.39,44.25,929.8,725.5,2022-12-20 00:32:55,00:32,0
27,35.38,45.75,929.7249999999999,709.0,2022-12-20 00:34:10,00:34,0
28,35.37,38.25,929.7,722.5,2022-12-20 00:35:26,00:35,0
29,35.36749999999999,52.25,929.7249999999999,725.75,2022-12-20 00:36:41,00:36,0
30,35.35,45.0,929.75,712.0,2022-12-20 00:37:57,00:37,0
31,35.31,42.75,929.8,708.75,2022-12-20 00:39:12,00:39,0
32,35.3,37.0,929.8249999999999,719.0,2022-12-20 00:40:27,00:40,0
33,35.33,42.0,929.9,709.5,2022-12-20 00:41:43,00:41,0
34,35.32,42.75,929.9,704.5,2022-12-20 00:42:58,00:42,0
35,35.32,40.25,929.9250000000001,714.25,2022-12-20 00:44:14,00:44,0
36,35.32,43.0,929.9250000000001,711.0,2022-12-20 00:45:29,00:45,0
37,35.32,48.0,929.9,712.0,2022-12-20 00:46:45,00:46,0
38,35.32,48.5,929.9,722.75,2022-12-20 00:48:00,00:48,0
39,35.294999999999995,48.5,929.9,722.75,2022-12-20 00:49:16,00:49,0
40,35.295,44.75,929.95,726.5,2022-12-20 00:50:31,00:50,0
41,35.315,41.25,929.9,704.25,2022-12-20 00:51:47,00:51,0
42,35.3,40.5,929.9,722.25,2022-12-20 00:53:02,00:53,0
43,35.315,36.0,929.9,713.25,2022-12-20 00:54:18,00:54,0
44,35.32,42.75,929.9,715.0,2022-12-20 00:55:33,00:55,0
45,35.3,42.75,930.025,721.75,2022-12-20 00:56:48,00:56,0
46,35.2875,49.5,930.1,721.75,2022-12-20 00:58:04,00:58,0
47,35.25,49.5,930.1,708.25,2022-12-20 00:59:19,00:59,0
48,35.277499999999996,51.5,930.1,697.0,2022-12-20 01:00:35,01:00,0
49,35.29,51.75,930.075,705.25,2022-12-20 01:01:50,01:01,0
50,35.2875,53.25,930.0,709.0,2022-12-20 01:03:06,01:03,0
51,35.292500000000004,42.75,930.0,706.5,2022-12-20 01:04:21,01:04,0
52,35.3,47.75,930.0,707.0,2022-12-20 01:05:37,01:05,0
53,35.3,44.0,930.0,711.75,2022-12-20 01:06:52,01:06,0
54,35.2925,46.75,930.025,716.25,2022-12-20 01:08:08,01:08,0
55,35.275000000000006,41.25,930.0,723.75,2022-12-20 01:09:23,01:09,0
56,35.3,41.5,930.0,708.5,2022-12-20 01:10:39,01:10,0
57,35.3,34.0,930.0,703.75,2022-12-20 01:11:54,01:11,0
58,35.3,40.5,930.0,699.75,2022-12-20 01:13:10,01:13,0
