,Temperature,Humidity,Pressure,Co2,DateTime,Time,State
0,35.925000000000004,48.5,923.825,622.75,2022-11-30 00:00:14,00:00,0
1,35.98,47.0,923.875,628.0,2022-11-30 00:01:30,00:01,0
2,35.975,45.5,923.8249999999999,624.75,2022-11-30 00:02:45,00:02,0
3,35.98,41.0,923.85,613.0,2022-11-30 00:04:01,00:04,0
4,35.98499999999999,52.5,923.875,616.5,2022-11-30 00:05:16,00:05,0
5,35.989999999999995,51.0,923.875,622.0,2022-11-30 00:06:32,00:06,0
6,35.98,43.5,923.875,618.75,2022-11-30 00:07:47,00:07,0
7,35.96,47.5,923.85,615.0,2022-11-30 00:09:02,00:09,0
8,35.975,48.0,923.8,607.25,2022-11-30 00:10:18,00:10,0
9,36.0,44.75,923.825,607.75,2022-11-30 00:11:33,00:11,0
10,35.995,38.0,923.8,612.0,2022-11-30 00:12:49,00:12,0
11,35.989999999999995,58.75,923.8,619.0,2022-11-30 00:14:04,00:14,0
12,35.98,47.75,923.8,615.0,2022-11-30 00:15:20,00:15,0
13,35.975,41.5,923.8,608.5,2022-11-30 00:16:35,00:16,0
14,35.965,42.75,923.8,610.0,2022-11-30 00:17:50,00:17,0
15,35.94,38.0,923.8,609.0,2022-11-30 00:19:06,00:19,0
16,35.9525,39.75,923.8,610.75,2022-11-30 00:20:21,00:20,0
17,35.95,44.0,923.8,596.75,2022-11-30 00:21:37,00:21,0
18,35.95,45.75,923.7749999999999,602.5,2022-11-30 00:22:52,00:22,0
19,35.940000000000005,47.0,923.75,606.75,2022-11-30 00:24:07,00:24,0
20,35.93,53.0,923.7,604.75,2022-11-30 00:25:23,00:25,0
21,35.915,48.25,923.75,611.75,2022-11-30 00:26:38,00:26,0
22,35.8875,41.5,923.75,606.75,2022-11-30 00:27:54,00:27,0
23,35.875,50.25,923.7750000000001,613.0,2022-11-30 00:29:09,00:29,0
24,35.905,52.0,923.7249999999999,608.5,2022-11-30 00:30:24,00:30,0
25,35.91,50.75,923.7750000000001,615.5,2022-11-30 00:31:40,00:31,0
26,35.91,42.5,923.7749999999999,614.75,2022-11-30 00:32:55,00:32,0
27,35.894999999999996,38.5,923.7750000000001,616.5,2022-11-30 00:34:11,00:34,0
28,35.9,47.0,923.7,616.75,2022-11-30 00:35:26,00:35,0
29,35.8875,42.25,923.7,609.25,2022-11-30 00:36:42,00:36,0
30,35.864999999999995,48.5,923.7250000000001,604.0,2022-11-30 00:37:57,00:37,0
31,35.872499999999995,52.25,923.7,597.0,2022-11-30 00:39:12,00:39,0
32,35.894999999999996,48.5,923.7,594.0,2022-11-30 00:40:28,00:40,0
33,35.91,38.5,923.7,618.75,2022-11-30 00:41:43,00:41,0
34,35.91,47.25,923.7,612.25,2022-11-30 00:42:59,00:42,0
35,35.91,45.5,923.7,612.75,2022-11-30 00:44:14,00:44,0
36,35.91,50.0,923.7,604.75,2022-11-30 00:45:30,00:45,0
37,35.8825,54.25,923.7,598.25,2022-11-30 00:46:45,00:46,0
38,35.845,37.0,923.7,603.0,2022-11-30 00:48:01,00:48,0
39,35.86,46.5,923.675,608.75,2022-11-30 00:49:16,00:49,0
40,35.872499999999995,56.75,923.7,594.75,2022-11-30 00:50:32,00:50,0
