,Temperature,Humidity,Pressure,Co2,DateTime,Time,State
132,37.345,45.25,921.0,909.5,2022-11-28 08:47:53,08:47,1
133,37.34,41.75,920.9250000000001,886.25,2022-11-28 08:49:08,08:49,1
134,37.324999999999996,44.0,921.0,850.25,2022-11-28 08:50:24,08:50,1
135,37.325,44.25,921.0,810.5,2022-11-28 08:51:39,08:51,1
136,37.34,44.25,921.0,756.0,2022-11-28 08:52:55,08:52,0
137,37.335,42.75,921.0,734.5,2022-11-28 08:54:10,08:54,0
138,37.32,41.5,921.0,713.75,2022-11-28 08:55:26,08:55,0
139,37.28,42.0,921.0,680.75,2022-11-28 08:56:41,08:56,0
140,37.239999999999995,45.25,921.0,654.0,2022-11-28 08:57:56,08:57,0
141,37.2,46.75,921.0,632.25,2022-11-28 08:59:12,08:59,0
142,37.16,51.0,921.0,623.75,2022-11-28 09:00:27,09:00,0
143,37.16,46.25,921.0,580.0,2022-11-28 09:01:43,09:01,0
144,37.1225,41.25,921.0749999999999,585.0,2022-11-28 09:02:58,09:02,0
145,37.074999999999996,47.0,921.0749999999999,573.75,2022-11-28 09:04:14,09:04,0
146,37.044999999999995,37.5,921.1,571.25,2022-11-28 09:05:29,09:05,0
147,37.0,39.75,921.1,562.0,2022-11-28 09:06:45,09:06,0
148,36.95,41.0,921.1,580.25,2022-11-28 09:08:00,09:08,0
149,36.8825,47.5,921.1,594.0,2022-11-28 09:09:15,09:09,0
150,36.87,46.5,921.025,600.75,2022-11-28 09:10:31,09:10,0
151,36.845,48.0,921.025,601.5,2022-11-28 09:11:47,09:11,0
152,36.835,41.75,921.1,598.75,2022-11-28 09:13:02,09:13,0
153,36.835,42.25,921.1,568.0,2022-11-28 09:14:17,09:14,0
154,36.815,38.75,921.1,552.25,2022-11-28 09:15:33,09:15,0
155,36.785000000000004,38.75,921.1,538.5,2022-11-28 09:16:48,09:16,0
156,36.7225,49.25,921.1,516.0,2022-11-28 09:18:04,09:18,0
157,36.665,43.25,921.0749999999999,506.25,2022-11-28 09:19:19,09:19,0
158,36.66,42.75,921.05,509.5,2022-11-28 09:20:35,09:20,0
159,36.6325,40.75,921.0,513.0,2022-11-28 09:21:50,09:21,0
160,36.635000000000005,50.75,921.0,526.0,2022-11-28 09:23:06,09:23,0
161,36.644999999999996,57.0,921.0,550.0,2022-11-28 09:24:21,09:24,0
162,36.66,45.75,921.05,574.75,2022-11-28 09:25:37,09:25,0
163,36.675000000000004,42.25,921.05,586.25,2022-11-28 09:26:52,09:26,0
164,36.68000000000001,42.0,921.025,597.0,2022-11-28 09:28:08,09:28,0
165,36.7625,49.0,921.05,606.75,2022-11-28 09:29:23,09:29,0
166,36.809999999999995,52.75,921.025,623.0,2022-11-28 09:30:38,09:30,0
167,36.8625,45.25,921.025,635.5,2022-11-28 09:31:54,09:31,0
168,36.9,39.25,921.0,655.25,2022-11-28 09:33:10,09:33,0
169,36.95,41.75,921.05,668.0,2022-11-28 09:34:25,09:34,0
170,36.98,43.5,921.025,673.5,2022-11-28 09:35:41,09:35,0
171,37.005,49.75,921.025,683.0,2022-11-28 09:36:56,09:36,0
172,37.0825,52.25,921.025,692.5,2022-11-28 09:38:12,09:38,0
173,37.155,51.5,921.0,683.0,2022-11-28 09:39:27,09:39,0
174,37.2125,47.75,921.0,678.75,2022-11-28 09:40:44,09:40,0
175,37.25,39.5,921.0,685.0,2022-11-28 09:41:59,09:41,0
176,37.295,44.5,921.0,697.0,2022-11-28 09:43:15,09:43,0
177,37.32,51.25,921.0,729.75,2022-11-28 09:44:30,09:44,0
178,37.3525,41.5,920.975,760.0,2022-11-28 09:45:46,09:45,0
179,37.41,48.25,920.975,790.5,2022-11-28 09:47:01,09:47,0
180,37.489999999999995,44.5,921.0,837.75,2022-11-28 09:48:17,09:48,1
181,37.53,43.25,921.0,905.75,2022-11-28 09:49:33,09:49,1
182,37.559999999999995,46.25,920.9250000000001,930.25,2022-11-28 09:50:49,09:50,1
183,37.595,45.25,920.95,940.0,2022-11-28 09:52:04,09:52,1
184,37.625,46.5,921.0,943.25,2022-11-28 09:53:20,09:53,1
185,37.6975,38.0,920.95,955.75,2022-11-28 09:54:37,09:54,1
186,37.755,43.75,920.975,967.75,2022-11-28 09:55:52,09:55,1
187,37.7825,46.5,920.9,981.75,2022-11-28 09:57:08,09:57,1
188,37.805,45.25,920.95,1000.25,2022-11-28 09:58:23,09:58,1
189,37.82,50.5,920.925,1023.0,2022-11-28 09:59:39,09:59,1
190,37.84,50.25,920.9,1053.75,2022-11-28 10:00:55,10:00,1
191,37.85,49.0,920.9,1098.0,2022-11-28 10:02:10,10:02,1
192,37.915,48.25,920.9,1119.5,2022-11-28 10:03:26,10:03,2
193,37.95,45.0,920.9,1170.75,2022-11-28 10:04:41,10:04,2
194,37.989999999999995,46.5,920.9,1179.75,2022-11-28 10:05:58,10:05,2
195,38.035,47.25,920.9,1178.75,2022-11-28 10:07:14,10:07,2
196,38.05499999999999,44.0,920.825,1164.0,2022-11-28 10:08:30,10:08,2
197,38.0925,43.5,920.9,1186.0,2022-11-28 10:09:45,10:09,2
198,38.15,47.5,920.825,1198.25,2022-11-28 10:11:01,10:11,2
199,38.2075,46.5,920.8,1207.25,2022-11-28 10:12:16,10:12,2
200,38.239999999999995,45.75,920.825,1210.5,2022-11-28 10:13:32,10:13,2
201,38.2825,45.5,920.8,1214.5,2022-11-28 10:14:48,10:14,2
202,38.309999999999995,38.75,920.8,1235.0,2022-11-28 10:16:03,10:16,2
203,38.32,47.75,920.8,1258.5,2022-11-28 10:17:19,10:17,2
204,38.347500000000004,48.5,920.8,1288.75,2022-11-28 10:18:34,10:18,2
205,38.415,37.5,920.7750000000001,1306.75,2022-11-28 10:19:49,10:19,2
206,38.4625,46.0,920.8,1321.75,2022-11-28 10:21:05,10:21,2
207,38.5075,44.0,920.8,1319.25,2022-11-28 10:22:21,10:22,2
208,38.5475,42.25,920.8,1324.0,2022-11-28 10:23:36,10:23,2
209,38.57,37.75,920.8249999999999,1317.5,2022-11-28 10:24:52,10:24,2
210,38.565,42.75,920.7750000000001,1311.5,2022-11-28 10:26:07,10:26,2
211,38.585,35.75,920.8,1303.0,2022-11-28 10:27:23,10:27,2
212,38.614999999999995,43.5,920.8,1294.5,2022-11-28 10:28:38,10:28,2
213,38.65,46.0,920.7750000000001,1311.5,2022-11-28 10:29:54,10:29,2
214,38.665,36.25,920.8,1311.5,2022-11-28 10:31:09,10:31,2
215,38.69,48.0,920.8,1304.0,2022-11-28 10:32:25,10:32,2
216,38.7075,38.5,920.8,1301.5,2022-11-28 10:33:40,10:33,2
217,38.707499999999996,45.25,920.8,1290.75,2022-11-28 10:34:56,10:34,2
218,38.72,38.75,920.8,1300.0,2022-11-28 10:36:11,10:36,2
219,38.75,48.75,920.8,1326.25,2022-11-28 10:37:27,10:37,2
220,38.7975,49.25,920.8,1331.75,2022-11-28 10:38:42,10:38,2
221,38.8,44.75,920.8,1326.0,2022-11-28 10:39:58,10:39,2
222,38.82,46.75,920.8,1311.25,2022-11-28 10:41:13,10:41,2
223,38.83,53.0,920.8,1281.25,2022-11-28 10:42:28,10:42,2
224,38.83,54.0,920.8,1289.5,2022-11-28 10:43:44,10:43,2
225,38.83,47.25,920.8,1295.25,2022-11-28 10:44:59,10:44,2
226,38.847500000000004,51.0,920.7749999999999,1297.75,2022-11-28 10:46:15,10:46,2
227,38.89,46.5,920.7749999999999,1304.0,2022-11-28 10:47:30,10:47,2
228,38.9,37.0,920.8,1309.25,2022-11-28 10:48:46,10:48,2
229,38.91,44.5,920.8,1309.75,2022-11-28 10:50:01,10:50,2
230,38.91,40.75,920.8,1307.5,2022-11-28 10:51:17,10:51,2
231,38.905,38.75,920.8,1302.25,2022-11-28 10:52:32,10:52,2
232,38.894999999999996,44.25,920.75,1284.75,2022-11-28 10:53:47,10:53,2
233,38.905,42.5,920.7750000000001,1282.25,2022-11-28 10:55:03,10:55,2
234,38.95,45.5,920.7249999999999,1299.25,2022-11-28 10:56:19,10:56,2
235,38.9575,49.75,920.7,1291.75,2022-11-28 10:57:34,10:57,2
236,38.974999999999994,42.75,920.7,1283.0,2022-11-28 10:58:50,10:58,2
237,38.98,40.75,920.7,1295.5,2022-11-28 11:00:05,11:00,2
238,38.975,44.0,920.7,1302.0,2022-11-28 11:01:21,11:01,2
239,38.989999999999995,44.75,920.7,1304.0,2022-11-28 11:02:36,11:02,2
240,39.019999999999996,44.5,920.6750000000001,1291.5,2022-11-28 11:03:51,11:03,2
241,39.04,39.5,920.65,1303.75,2022-11-28 11:05:07,11:05,2
242,39.04,40.0,920.675,1299.0,2022-11-28 11:06:22,11:06,2
243,39.0325,49.75,920.6500000000001,1294.0,2022-11-28 11:07:38,11:07,2
244,39.02,44.25,920.6,1296.75,2022-11-28 11:08:54,11:08,2
245,38.989999999999995,55.75,920.675,1313.0,2022-11-28 11:10:09,11:10,2
246,38.989999999999995,49.75,920.6,1331.75,2022-11-28 11:11:25,11:11,2
247,39.035,44.5,920.6,1330.75,2022-11-28 11:12:40,11:12,2
248,39.04,39.75,920.6,1326.5,2022-11-28 11:13:56,11:13,2
249,39.04,43.5,920.6,1347.75,2022-11-28 11:15:11,11:15,2
250,39.03,49.25,920.525,1362.25,2022-11-28 11:16:26,11:16,2
251,39.02250000000001,46.25,920.55,1379.5,2022-11-28 11:17:42,11:17,2
252,38.989999999999995,42.75,920.525,1362.25,2022-11-28 11:18:58,11:18,2
253,39.022499999999994,42.5,920.5,1362.25,2022-11-28 11:20:13,11:20,2
254,39.05,48.0,920.5,1380.25,2022-11-28 11:21:29,11:21,2
255,39.05,41.5,920.5,1391.0,2022-11-28 11:22:45,11:22,2
256,39.0475,43.25,920.5,1387.75,2022-11-28 11:24:00,11:24,2
257,39.0425,40.75,920.475,1394.0,2022-11-28 11:25:15,11:25,2
258,39.025000000000006,47.75,920.475,1403.5,2022-11-28 11:26:31,11:26,2
259,39.0,44.0,920.4,1406.0,2022-11-28 11:27:46,11:27,2
260,39.0175,38.0,920.4,1399.75,2022-11-28 11:29:01,11:29,2
261,39.0475,55.25,920.375,1361.0,2022-11-28 11:30:17,11:30,2
262,39.05,42.25,920.4,1358.25,2022-11-28 11:31:32,11:31,2
263,39.0375,42.25,920.325,1361.25,2022-11-28 11:32:48,11:32,2
264,39.02250000000001,49.0,920.3499999999999,1334.0,2022-11-28 11:34:03,11:34,2
265,39.010000000000005,54.5,920.325,1322.5,2022-11-28 11:35:18,11:35,2
266,38.989999999999995,43.0,920.3,1324.75,2022-11-28 11:36:34,11:36,2
267,38.985,45.75,920.3,1313.75,2022-11-28 11:37:49,11:37,2
268,39.01500000000001,40.0,920.3,1315.25,2022-11-28 11:39:05,11:39,2
269,39.015,45.5,920.2750000000001,1322.0,2022-11-28 11:40:20,11:40,2
270,39.0,41.75,920.3,1335.5,2022-11-28 11:41:36,11:41,2
271,39.0,50.0,920.3,1339.75,2022-11-28 11:42:51,11:42,2
272,38.995,44.0,920.3,1346.75,2022-11-28 11:44:07,11:44,2
273,38.98,50.5,920.3,1357.75,2022-11-28 11:45:22,11:45,2
274,38.974999999999994,48.25,920.3,1367.5,2022-11-28 11:46:38,11:46,2
275,39.010000000000005,38.25,920.2249999999999,1367.25,2022-11-28 11:47:54,11:47,2
276,39.02,45.75,920.25,1353.5,2022-11-28 11:49:09,11:49,2
277,39.015,46.75,920.2,1366.75,2022-11-28 11:50:25,11:50,2
278,39.0,42.25,920.2,1385.0,2022-11-28 11:51:40,11:51,2
279,38.995,45.25,920.2,1388.25,2022-11-28 11:52:56,11:52,2
280,38.98,37.5,920.2,1403.25,2022-11-28 11:54:11,11:54,2
281,38.985,50.25,920.2,1425.75,2022-11-28 11:55:27,11:55,2
282,39.0275,51.0,920.175,1428.5,2022-11-28 11:56:42,11:56,2
283,39.010000000000005,39.25,920.175,1441.25,2022-11-28 11:57:57,11:57,2
284,38.98499999999999,47.75,920.175,1417.5,2022-11-28 11:59:13,11:59,2
285,38.957499999999996,43.5,920.2,1386.5,2022-11-28 12:00:28,12:00,2
286,38.940000000000005,45.5,920.1500000000001,1336.5,2022-11-28 12:01:44,12:01,2
287,38.9,53.0,920.15,1315.0,2022-11-28 12:02:59,12:02,2
288,38.910000000000004,51.25,920.1,1298.0,2022-11-28 12:04:15,12:04,2
289,38.92,37.0,920.1,1256.5,2022-11-28 12:05:30,12:05,2
290,38.91,52.25,920.1,1174.25,2022-11-28 12:06:46,12:06,2
291,38.91,49.75,920.1,1099.5,2022-11-28 12:08:01,12:08,1
292,38.894999999999996,47.75,920.1,1031.25,2022-11-28 12:09:16,12:09,1
293,38.8525,41.75,920.1,975.5,2022-11-28 12:10:32,12:10,1
294,38.81,47.5,920.1,931.75,2022-11-28 12:11:47,12:11,1
295,38.78999999999999,43.75,920.1,900.25,2022-11-28 12:13:03,12:13,1
296,38.8,38.5,920.1,881.5,2022-11-28 12:14:18,12:14,1
297,38.7875,38.0,920.1,867.25,2022-11-28 12:15:33,12:15,1
298,38.760000000000005,50.0,920.1,860.5,2022-11-28 12:16:49,12:16,1
299,38.75,42.25,920.1,866.25,2022-11-28 12:18:04,12:18,1
300,38.72,46.25,920.1,865.0,2022-11-28 12:19:20,12:19,1
301,38.67,46.0,920.1,818.0,2022-11-28 12:20:35,12:20,1
302,38.61,51.25,920.1,753.0,2022-11-28 12:21:50,12:21,0
303,38.59,43.75,920.1,711.5,2022-11-28 12:23:06,12:23,0
304,38.5375,48.5,920.025,676.0,2022-11-28 12:24:21,12:24,0
305,38.48,51.0,920.025,653.0,2022-11-28 12:25:37,12:25,0
306,38.42,44.0,920.0,646.0,2022-11-28 12:26:52,12:26,0
307,38.3675,40.5,920.0,624.75,2022-11-28 12:28:07,12:28,0
308,38.3075,45.75,920.05,609.25,2022-11-28 12:29:23,12:29,0
309,38.23,46.75,920.05,597.5,2022-11-28 12:30:38,12:30,0
310,38.1975,44.25,920.0,581.75,2022-11-28 12:31:54,12:31,0
311,38.155,45.0,920.0,583.0,2022-11-28 12:33:09,12:33,0
312,38.125,45.75,919.975,583.0,2022-11-28 12:34:24,12:34,0
313,38.08,44.75,919.95,579.25,2022-11-28 12:35:40,12:35,0
314,38.01,40.75,919.925,568.5,2022-11-28 12:36:55,12:36,0
315,37.9375,44.25,919.9,565.75,2022-11-28 12:38:11,12:38,0
316,37.86,48.75,919.9,562.25,2022-11-28 12:39:26,12:39,0
317,37.82,40.75,919.9,579.25,2022-11-28 12:40:41,12:40,0
318,37.835,37.75,919.9,575.5,2022-11-28 12:41:57,12:41,0
319,37.84,48.5,919.875,583.75,2022-11-28 12:43:12,12:43,0
320,37.865,42.0,919.9,604.0,2022-11-28 12:44:28,12:44,0
321,37.885,37.5,919.9,622.75,2022-11-28 12:45:43,12:45,0
322,37.905,52.25,919.85,649.0,2022-11-28 12:46:59,12:46,0
323,37.91,47.25,919.9,678.5,2022-11-28 12:48:14,12:48,0
324,37.92,35.5,919.9,702.5,2022-11-28 12:49:30,12:49,0
325,38.0125,45.0,919.9,716.0,2022-11-28 12:50:45,12:50,0
326,38.0475,43.5,919.9,717.75,2022-11-28 12:52:00,12:52,0
327,38.07,45.0,919.8499999999999,724.0,2022-11-28 12:53:16,12:53,0
328,38.09,48.75,919.85,732.5,2022-11-28 12:54:31,12:54,0
329,38.1125,41.5,919.85,762.0,2022-11-28 12:55:46,12:55,0
330,38.12,41.0,919.85,784.0,2022-11-28 12:57:02,12:57,0
331,38.1175,41.0,919.875,818.75,2022-11-28 12:58:17,12:58,1
332,38.175000000000004,50.75,919.8,832.5,2022-11-28 12:59:33,12:59,1
333,38.2075,46.75,919.8,853.0,2022-11-28 13:00:49,13:00,1
334,38.224999999999994,46.5,919.8,869.75,2022-11-28 13:02:04,13:02,1
335,38.23,47.5,919.85,883.0,2022-11-28 13:03:19,13:03,1
336,38.25,40.5,919.825,907.5,2022-11-28 13:04:35,13:04,1
337,38.260000000000005,45.0,919.8499999999999,936.25,2022-11-28 13:05:50,13:05,1
338,38.25,45.75,919.825,980.75,2022-11-28 13:07:06,13:07,1
339,38.302499999999995,41.25,919.8,1043.75,2022-11-28 13:08:21,13:08,1
340,38.34,39.0,919.8,1071.5,2022-11-28 13:09:36,13:09,1
341,38.3675,43.0,919.7749999999999,1135.25,2022-11-28 13:10:52,13:10,2
342,38.385,40.0,919.7750000000001,1176.0,2022-11-28 13:12:07,13:12,2
343,38.415,47.25,919.7750000000001,1196.5,2022-11-28 13:13:23,13:13,2
344,38.44,55.0,919.8,1205.25,2022-11-28 13:14:38,13:14,2
345,38.46,47.25,919.8,1248.25,2022-11-28 13:15:54,13:15,2
346,38.485,47.0,919.7250000000001,1287.0,2022-11-28 13:17:09,13:17,2
347,38.5525,53.5,919.7249999999999,1293.25,2022-11-28 13:18:24,13:18,2
348,38.58,45.75,919.8,1281.75,2022-11-28 13:19:40,13:19,2
349,38.605000000000004,43.75,919.7249999999999,1260.25,2022-11-28 13:20:55,13:20,2
350,38.6175,44.25,919.7,1258.25,2022-11-28 13:22:11,13:22,2
351,38.62,42.75,919.7750000000001,1246.0,2022-11-28 13:23:26,13:23,2
352,38.625,40.75,919.7750000000001,1255.75,2022-11-28 13:24:42,13:24,2
353,38.635,49.0,919.7249999999999,1251.5,2022-11-28 13:25:57,13:25,2
354,38.69,41.75,919.7,1255.75,2022-11-28 13:27:13,13:27,2
355,38.72,38.75,919.7,1269.5,2022-11-28 13:28:28,13:28,2
356,38.73,46.5,919.7249999999999,1264.0,2022-11-28 13:29:44,13:29,2
