,Temperature,Humidity,Pressure,Co2,DateTime,Time,State
0,35.3725,40.0,891.5,1793.25,2022-11-22 00:00:03,00:00,3
1,35.3775,51.75,891.5,1803.25,2022-11-22 00:01:18,00:01,3
2,35.375,48.25,891.5,1806.0,2022-11-22 00:02:34,00:02,3
3,35.3625,43.5,891.475,1832.75,2022-11-22 00:03:49,00:03,3
4,35.405,48.25,891.5,1858.5,2022-11-22 00:05:04,00:05,3
5,35.43,45.75,891.5,1862.25,2022-11-22 00:06:20,00:06,3
6,35.43,41.0,891.5,1888.25,2022-11-22 00:07:35,00:07,3
7,35.43,46.5,891.5,1914.5,2022-11-22 00:08:51,00:08,3
8,35.415,45.0,891.45,1922.0,2022-11-22 00:10:06,00:10,3
9,35.41,52.75,891.425,1909.75,2022-11-22 00:11:22,00:11,3
10,35.3875,39.25,891.5,1913.75,2022-11-22 00:12:37,00:12,3
11,35.375,37.75,891.475,1940.25,2022-11-22 00:13:53,00:13,3
12,35.415,40.0,891.5,1948.25,2022-11-22 00:15:08,00:15,3
13,35.425000000000004,40.0,891.5,1948.75,2022-11-22 00:16:24,00:16,3
14,35.43,44.25,891.5,1961.5,2022-11-22 00:17:39,00:17,3
15,35.43,43.25,891.5,1977.5,2022-11-22 00:18:54,00:18,3
16,35.425,36.0,891.5,2010.75,2022-11-22 00:20:11,00:20,4
17,35.394999999999996,48.25,891.475,2024.5,2022-11-22 00:21:26,00:21,4
18,35.39,42.75,891.5,2020.25,2022-11-22 00:22:43,00:22,4
19,35.385000000000005,43.75,891.5,2032.5,2022-11-22 00:23:58,00:23,4
20,35.415,44.5,891.5,2031.25,2022-11-22 00:25:15,00:25,4
21,35.41,45.25,891.5,2037.0,2022-11-22 00:26:30,00:26,4
22,35.41,45.0,891.5,2053.0,2022-11-22 00:27:46,00:27,4
23,35.394999999999996,41.25,891.5,2081.0,2022-11-22 00:29:02,00:29,4
24,35.34,48.75,891.3499999999999,2120.0,2022-11-22 00:30:17,00:30,4
25,35.215,44.0,891.2,2251.25,2022-11-22 00:49:55,00:49,4
26,35.18,52.0,891.2,2313.0,2022-11-22 01:09:56,01:09,4
27,35.165,38.25,891.2,2333.0,2022-11-22 01:11:11,01:11,4
28,35.1375,42.0,891.2,2345.25,2022-11-22 01:12:27,01:12,4
29,35.15,48.25,891.15,2351.5,2022-11-22 01:13:42,01:13,4
30,35.115,43.5,891.3000000000001,2437.5,2022-11-22 01:14:58,01:14,4
31,35.09,52.75,891.4,2559.25,2022-11-22 01:41:09,01:41,4
32,35.07,46.25,891.375,2557.0,2022-11-22 01:42:25,01:42,4
