,Temperature,Humidity,Pressure,Co2,DateTime,Time,State
0,35.685,41.25,918.6,686.0,2022-11-24 00:00:14,00:00,0
1,35.7,53.0,918.5749999999999,692.0,2022-11-24 00:01:30,00:01,0
2,35.690000000000005,49.25,918.6,689.25,2022-11-24 00:02:45,00:02,0
3,35.665,44.75,918.5749999999999,690.25,2022-11-24 00:04:01,00:04,0
4,35.66,52.5,918.6,689.75,2022-11-24 00:05:16,00:05,0
5,35.695,51.0,918.6,691.5,2022-11-24 00:06:31,00:06,0
6,35.7075,53.5,918.575,692.75,2022-11-24 00:07:47,00:07,0
7,35.71,43.25,918.5,706.75,2022-11-24 00:09:02,00:09,0
8,35.71,44.25,918.5749999999999,690.0,2022-11-24 00:10:18,00:10,0
9,35.707499999999996,38.5,918.575,685.25,2022-11-24 00:11:33,00:11,0
10,35.685,50.5,918.6,693.5,2022-11-24 00:12:49,00:12,0
11,35.644999999999996,50.25,918.6,689.75,2022-11-24 00:14:04,00:14,0
12,35.665,37.75,918.6,691.5,2022-11-24 00:15:19,00:15,0
13,35.7075,51.5,918.6500000000001,689.25,2022-11-24 00:16:35,00:16,0
14,35.71,48.75,918.7,688.75,2022-11-24 00:17:50,00:17,0
15,35.714999999999996,45.5,918.7,683.75,2022-11-24 00:19:06,00:19,0
16,35.71,53.75,918.7,673.5,2022-11-24 00:20:21,00:20,0
17,35.685,49.5,918.7,676.5,2022-11-24 00:21:37,00:21,0
18,35.66,40.25,918.7,677.25,2022-11-24 00:22:52,00:22,0
19,35.655,43.5,918.65,679.5,2022-11-24 00:24:07,00:24,0
20,35.675,46.0,918.6,679.0,2022-11-24 00:25:23,00:25,0
21,35.7075,48.0,918.625,684.25,2022-11-24 00:26:38,00:26,0
22,35.690000000000005,48.0,918.6,683.5,2022-11-24 00:27:54,00:27,0
23,35.675,41.0,918.6,675.25,2022-11-24 00:29:09,00:29,0
24,35.66,42.25,918.625,673.25,2022-11-24 00:30:25,00:30,0
25,35.66,43.25,918.6500000000001,668.25,2022-11-24 00:31:40,00:31,0
26,35.64,42.25,918.675,668.75,2022-11-24 00:32:56,00:32,0
27,35.655,47.0,918.6500000000001,681.5,2022-11-24 00:34:11,00:34,0
28,35.68,43.0,918.6750000000001,666.0,2022-11-24 00:35:27,00:35,0
29,35.68,40.25,918.7,666.0,2022-11-24 00:36:42,00:36,0
30,35.68,43.75,918.7,661.75,2022-11-24 00:37:58,00:37,0
31,35.68,47.5,918.675,660.75,2022-11-24 00:39:13,00:39,0
32,35.665,39.75,918.7,666.75,2022-11-24 00:40:29,00:40,0
33,35.6325,48.0,918.7,680.25,2022-11-24 00:41:44,00:41,0
34,35.6125,45.75,918.7,676.25,2022-11-24 00:42:59,00:42,0
35,35.6625,47.75,918.8,680.0,2022-11-24 00:44:15,00:44,0
36,35.68,46.75,918.75,667.25,2022-11-24 00:45:30,00:45,0
37,35.68,45.5,918.7250000000001,669.0,2022-11-24 00:46:46,00:46,0
38,35.67,46.25,918.7,668.25,2022-11-24 00:48:01,00:48,0
39,35.66,47.5,918.75,665.75,2022-11-24 00:49:17,00:49,0
40,35.66,40.0,918.8,663.0,2022-11-24 00:50:32,00:50,0
