Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
36.45,59,934.9,501,6,34,0
36.45,46,934.9,501,6,34,2
36.45,49,935.0,499,6,34,16
36.45,60,935.0,499,6,34,17
36.45,42,934.9,498,6,34,31
36.45,33,934.9,498,6,34,32
36.45,37,935.0,500,6,34,46
36.45,30,935.0,500,6,34,47
36.46,36,934.9,505,6,35,1
36.46,54,934.9,505,6,35,2
36.46,36,935.0,505,6,35,16
36.46,36,935.0,505,6,35,17
36.46,44,935.0,506,6,35,31
36.46,58,935.0,506,6,35,32
36.46,56,934.9,507,6,35,46
36.46,36,934.9,507,6,35,47
36.46,52,935.0,504,6,36,1
36.46,46,935.0,504,6,36,2
36.46,42,935.0,504,6,36,16
36.46,38,935.0,504,6,36,17
36.46,56,935.0,504,6,36,31
36.46,55,935.0,504,6,36,32
36.46,39,934.9,502,6,36,46
36.46,33,934.9,502,6,36,47
36.46,46,935.0,502,6,37,1
36.46,50,935.0,502,6,37,2
36.46,44,935.0,503,6,37,17
36.46,50,935.0,503,6,37,18
36.46,48,935.0,499,6,37,32
36.46,45,935.0,499,6,37,33
36.46,60,934.9,496,6,37,47
36.46,50,934.9,496,6,37,48
36.46,53,935.0,499,6,38,2
36.46,52,935.0,499,6,38,3
36.46,47,935.0,498,6,38,17
36.46,59,935.0,498,6,38,18
36.45,50,935.0,493,6,38,32
36.45,49,935.0,493,6,38,33
36.45,38,935.0,496,6,38,47
36.45,50,935.0,496,6,38,48
36.45,44,935.0,499,6,39,2
36.45,49,935.0,499,6,39,3
36.45,31,935.0,496,6,39,17
36.45,41,935.0,496,6,39,18
36.46,45,935.0,492,6,39,32
36.46,49,935.0,492,6,39,33
36.45,51,935.0,494,6,39,47
36.45,44,935.0,494,6,39,48
36.45,55,935.0,499,6,40,2
36.45,57,935.0,499,6,40,4
36.45,46,935.0,502,6,40,17
36.46,41,935.0,506,6,40,19
36.46,34,935.0,506,6,40,32
36.48,33,935.0,515,6,40,34
36.48,36,935.0,515,6,40,48
36.48,37,935.0,519,6,40,49
36.48,52,935.0,518,6,41,3
36.48,59,935.0,518,6,41,4
36.46,54,935.0,520,6,41,18
36.46,42,935.0,520,6,41,19
36.46,35,935.0,524,6,41,33
36.46,52,935.0,524,6,41,34
36.46,57,935.0,523,6,41,48
36.46,41,935.0,523,6,41,49
36.46,45,935.0,516,6,42,3
36.46,48,935.0,516,6,42,4
36.46,54,935.0,516,6,42,18
36.46,44,935.0,516,6,42,19
36.46,31,935.0,515,6,42,33
36.46,57,935.0,515,6,42,34
36.46,52,935.0,513,6,42,48
36.46,50,935.0,513,6,42,49
36.46,55,935.0,516,6,43,3
36.46,35,935.0,516,6,43,4
36.48,60,935.0,512,6,43,18
36.48,52,935.0,512,6,43,19
36.48,45,935.0,515,6,43,34
36.48,57,935.0,515,6,43,35
36.48,49,935.0,514,6,43,49
36.48,37,935.0,514,6,43,50
36.48,53,935.0,514,6,44,4
36.48,45,935.0,514,6,44,5
36.48,45,935.0,514,6,44,19
36.48,60,935.0,514,6,44,20
36.48,41,935.0,514,6,44,34
36.48,31,935.0,514,6,44,35
36.48,46,935.0,519,6,44,49
36.48,45,935.0,519,6,44,50
36.48,53,935.0,526,6,45,4
36.48,51,935.0,526,6,45,5
36.48,39,935.0,521,6,45,19
36.48,31,935.0,521,6,45,20
36.48,60,935.0,517,6,45,34
36.48,46,935.0,517,6,45,35
36.48,42,935.0,512,6,45,49
36.48,42,935.0,512,6,45,50
36.48,54,935.0,511,6,46,4
36.48,44,935.0,511,6,46,6
36.48,40,935.1,505,6,46,20
36.48,52,935.1,505,6,46,21
36.48,57,935.1,505,6,46,35
36.48,35,935.1,505,6,46,36
36.48,56,935.0,505,6,46,50
36.48,58,935.0,505,6,46,51
36.48,59,935.0,509,6,47,5
36.48,50,935.0,509,6,47,6
36.48,36,935.0,508,6,47,20
36.48,39,935.0,508,6,47,21
36.46,53,935.1,505,6,47,35
36.46,37,935.1,505,6,47,36
36.46,30,935.1,508,6,47,50
36.46,34,935.1,508,6,47,51
36.46,52,935.1,509,6,48,5
36.46,44,935.1,509,6,48,6
36.45,45,935.1,513,6,48,20
36.45,56,935.1,513,6,48,21
36.45,34,935.1,513,6,48,35
36.45,48,935.1,513,6,48,36
36.45,53,935.1,503,6,48,51
36.45,48,935.1,503,6,48,52
36.46,52,935.1,507,6,49,6
36.46,54,935.1,507,6,49,7
36.46,40,935.1,505,6,49,21
36.46,34,935.1,505,6,49,22
36.46,47,935.1,505,6,49,36
36.46,36,935.1,505,6,49,37
36.48,39,935.1,500,6,49,51
36.5,33,935.1,503,6,49,52
36.5,49,935.1,503,6,50,6
36.5,36,935.1,498,6,50,7
36.5,60,935.1,498,6,50,21
36.5,54,935.0,498,6,50,22
36.52,32,935.1,500,6,50,36
36.52,39,935.1,500,6,50,37
36.52,35,935.1,501,6,50,51
36.52,48,935.1,501,6,50,52
36.5,34,935.1,505,6,51,6
36.5,46,935.1,505,6,51,7
36.52,55,935.1,505,6,51,21
36.52,35,935.1,505,6,51,22
36.52,60,935.1,501,6,51,36
36.52,54,935.1,501,6,51,37
36.52,60,935.0,499,6,51,51
36.52,33,935.0,499,6,51,53
36.53,33,935.1,503,6,52,7
36.53,53,935.1,503,6,52,8
36.52,53,935.1,502,6,52,22
36.52,35,935.1,502,6,52,23
36.53,31,935.1,505,6,52,37
36.53,56,935.1,505,6,52,38
36.53,48,935.1,506,6,52,52
36.53,34,935.1,506,6,52,53
36.53,36,935.1,505,6,53,7
36.53,43,935.1,505,6,53,8
36.53,60,935.1,506,6,53,22
36.53,42,935.1,506,6,53,23
36.54,43,935.1,504,6,53,37
36.54,60,935.1,504,6,53,38
36.54,40,935.1,507,6,53,52
36.54,34,935.1,507,6,53,53
36.53,54,935.1,510,6,54,7
36.53,50,935.1,510,6,54,8
36.54,47,935.1,516,6,54,22
36.54,54,935.1,516,6,54,23
36.54,46,935.1,512,6,54,37
36.54,42,935.1,512,6,54,39
36.53,52,935.1,511,6,54,52
36.53,56,935.1,511,6,54,54
36.53,52,935.1,509,6,55,8
36.53,58,935.1,509,6,55,9
36.52,33,935.1,509,6,55,23
36.52,45,935.1,509,6,55,24
36.53,39,935.1,510,6,55,38
36.53,31,935.1,510,6,55,39
36.52,46,935.1,507,6,55,53
36.52,39,935.1,507,6,55,54
36.53,55,935.1,507,6,56,8
36.53,41,935.1,507,6,56,9
36.53,34,935.1,505,6,56,23
36.53,31,935.1,505,6,56,24
36.53,47,935.1,509,6,56,38
36.53,45,935.1,509,6,56,39
36.53,36,935.1,507,6,56,53
36.53,53,935.1,507,6,56,54
36.52,60,935.1,504,6,57,8
36.52,60,935.1,504,6,57,9
36.52,44,935.1,504,6,57,23
36.52,49,935.1,504,6,57,24
36.5,37,935.1,502,6,57,39
36.5,41,935.1,502,6,57,40
36.5,31,935.1,498,6,57,54
36.5,52,935.1,498,6,57,55
36.5,54,935.1,498,6,58,9
36.5,37,935.1,498,6,58,10
36.5,33,935.1,500,6,58,24
36.5,43,935.1,500,6,58,25
36.5,31,935.1,504,6,58,39
36.5,58,935.1,504,6,58,40
36.5,41,935.1,505,6,58,54
36.5,31,935.1,505,6,58,55
36.5,53,935.1,506,6,59,9
36.5,35,935.1,506,6,59,10
36.52,42,935.1,504,6,59,24
36.54,50,935.1,498,6,59,25
36.54,60,935.1,498,6,59,39
36.55,56,935.1,498,6,59,40
36.55,57,935.1,498,6,59,54
36.54,46,935.1,499,6,59,55
36.54,54,935.1,500,7,0,9
36.54,53,935.1,500,7,0,10
36.54,44,935.1,498,7,0,24
36.54,30,935.1,498,7,0,25
36.54,35,935.1,503,7,0,39
36.54,39,935.1,503,7,0,41
36.55,37,935.1,501,7,0,55
36.55,55,935.1,501,7,0,56
36.55,49,935.1,499,7,1,10
36.55,37,935.1,499,7,1,11
36.55,52,935.1,499,7,1,25
36.55,57,935.1,499,7,1,26
36.55,50,935.2,497,7,1,40
36.55,30,935.2,497,7,1,41
36.55,53,935.1,498,7,1,55
36.55,55,935.1,498,7,1,56
36.55,37,935.1,497,7,2,10
36.55,45,935.1,497,7,2,11
36.55,48,935.2,495,7,2,25
36.55,55,935.2,495,7,2,26
36.55,40,935.1,491,7,2,40
36.55,49,935.1,491,7,2,41
36.55,31,935.1,493,7,2,55
36.55,41,935.1,493,7,2,56
36.57,34,935.1,493,7,3,10
36.57,34,935.1,493,7,3,11
36.57,38,935.1,492,7,3,25
36.57,58,935.1,492,7,3,27
36.57,40,935.1,491,7,3,41
36.57,48,935.1,491,7,3,42
36.57,35,935.1,491,7,3,56
36.57,34,935.1,491,7,3,57
36.57,51,935.1,491,7,4,11
36.57,34,935.1,491,7,4,12
36.57,44,935.1,491,7,4,26
36.57,49,935.1,491,7,4,27
36.57,49,935.1,493,7,4,41
36.57,42,935.1,493,7,4,42
36.57,42,935.1,490,7,4,56
36.57,48,935.1,490,7,4,57
36.57,47,935.2,492,7,5,11
36.57,38,935.2,492,7,5,12
36.57,36,935.1,494,7,5,26
36.57,33,935.1,494,7,5,27
36.57,52,935.1,499,7,5,41
36.57,43,935.1,499,7,5,42
36.57,51,935.2,500,7,5,56
36.57,42,935.2,500,7,5,57
36.57,58,935.1,501,7,6,11
36.57,52,935.1,501,7,6,12
36.57,35,935.2,506,7,6,26
36.57,54,935.2,506,7,6,27
36.57,32,935.1,504,7,6,41
36.57,41,935.1,504,7,6,42
36.57,40,935.1,502,7,6,57
36.57,56,935.1,502,7,6,58
36.55,54,935.1,503,7,7,12
36.55,57,935.1,503,7,7,13
36.55,37,935.1,507,7,7,27
36.55,44,935.1,507,7,7,28
36.55,45,935.1,505,7,7,42
36.55,31,935.1,505,7,7,43
36.55,42,935.1,506,7,7,57
36.55,57,935.1,506,7,7,58
36.55,55,935.1,502,7,8,12
36.55,36,935.1,502,7,8,13
36.55,33,935.1,507,7,8,27
36.55,40,935.1,507,7,8,28
36.57,46,935.1,504,7,8,42
36.57,59,935.1,504,7,8,43
36.57,45,935.1,504,7,8,57
36.57,39,935.1,505,7,8,58
36.57,60,935.1,505,7,9,12
36.61,58,935.2,507,7,9,13
36.61,60,935.2,507,7,9,27
36.59,33,935.1,507,7,9,28
36.59,53,935.1,502,7,9,42
36.59,47,935.1,502,7,9,43
36.59,43,935.2,501,7,9,58
36.59,35,935.2,501,7,9,59
36.59,48,935.2,499,7,10,13
36.59,33,935.2,499,7,10,14
36.59,38,935.1,498,7,10,28
36.59,30,935.1,498,7,10,29
36.59,42,935.2,498,7,10,43
36.59,40,935.2,498,7,10,44
36.59,32,935.2,498,7,10,58
36.59,44,935.2,498,7,10,59
36.59,40,935.1,500,7,11,13
36.59,43,935.1,500,7,11,14
36.59,40,935.2,500,7,11,28
36.59,44,935.2,500,7,11,29
36.59,52,935.1,501,7,11,43
36.59,54,935.1,501,7,11,44
36.59,48,935.2,502,7,11,58
36.59,38,935.2,502,7,11,59
36.59,51,935.1,509,7,12,13
36.59,45,935.1,509,7,12,14
36.59,35,935.1,505,7,12,29
37.04,59,935.2,482,15,2,20
37.0,52,935.2,485,15,2,21
37.0,36,935.2,485,15,2,35
37.04,52,935.2,485,15,2,36
37.04,39,935.2,485,15,2,50
37.07,49,935.2,484,15,2,52
37.07,53,935.2,484,15,3,5
37.09,31,935.2,482,15,3,7
37.11,51,935.2,488,15,3,20
37.11,31,935.2,488,15,3,22
37.12,57,935.2,489,15,3,35
37.12,39,935.2,489,15,3,37
37.13,52,935.2,487,15,3,50
37.13,46,935.2,487,15,3,52
37.14,42,935.2,485,15,4,6
37.14,32,935.2,485,15,4,7
37.14,35,935.2,487,15,4,21
37.14,36,935.2,487,15,4,22
37.14,40,935.2,483,15,4,36
37.14,40,935.2,483,15,4,37
37.14,60,935.2,480,15,4,51
37.14,57,935.2,480,15,4,52
37.13,58,935.2,475,15,5,6
37.13,43,935.2,475,15,5,7
37.13,46,935.2,475,15,5,21
37.13,36,935.2,475,15,5,22
37.13,58,935.2,470,15,5,36
37.13,53,935.2,470,15,5,37
37.12,45,935.2,469,15,5,51
37.12,30,935.2,469,15,5,52
37.12,56,935.2,468,15,6,6
37.12,37,935.2,468,15,6,7
37.11,34,935.2,468,15,6,21
37.11,37,935.2,468,15,6,23
37.11,47,935.2,472,15,6,37
37.11,54,935.2,472,15,6,38
37.11,38,935.2,474,15,6,52
37.11,50,935.2,474,15,6,53
37.11,31,935.2,474,15,7,7
37.11,48,935.2,474,15,7,8
37.09,52,935.2,473,15,7,22
37.09,32,935.2,473,15,7,23
37.09,30,935.1,478,15,7,37
37.09,42,935.1,478,15,7,38
37.09,39,935.2,480,15,7,52
37.09,49,935.2,480,15,7,53
37.09,47,935.1,476,15,8,7
37.09,58,935.1,476,15,8,8
37.09,32,935.1,469,15,8,22
37.09,33,935.1,469,15,8,23
37.09,35,935.1,472,15,8,37
37.09,31,935.1,472,15,8,38
37.07,34,935.1,476,15,8,52
37.07,35,935.1,476,15,8,53
37.07,55,935.1,473,15,9,7
37.07,42,935.1,473,15,9,8
37.07,41,935.0,469,15,9,22
37.07,51,935.0,469,15,9,24
37.05,59,935.0,469,15,9,38
37.05,32,935.0,469,15,9,39
37.05,30,935.0,465,15,9,53
37.05,39,935.0,465,15,9,54
37.04,41,935.0,463,15,10,8
37.04,31,935.0,463,15,10,9
37.02,38,935.0,464,15,10,23
37.02,57,935.0,464,15,10,24
37.0,31,935.0,463,15,10,38
37.0,43,935.0,463,15,10,39
37.0,49,935.0,464,15,10,53
37.0,47,935.0,464,15,10,54
37.0,58,935.0,462,15,11,8
37.0,41,935.0,462,15,11,9
36.98,42,935.0,462,15,11,23
36.98,50,935.0,462,15,11,24
36.98,56,935.0,459,15,11,38
36.98,49,935.0,459,15,11,39
36.98,44,935.0,455,15,11,53
36.98,41,935.0,456,15,11,54
36.98,32,935.0,456,15,12,8
37.0,52,935.0,456,15,12,10
37.0,51,935.0,456,15,12,23
37.0,49,935.0,454,15,12,25
36.98,50,935.0,452,15,12,38
36.98,37,935.0,452,15,12,40
36.98,45,935.0,461,15,12,54
36.98,38,935.0,461,15,12,55
36.98,47,934.9,467,15,13,9
36.98,34,934.9,467,15,13,10
36.98,37,935.0,470,15,13,24
36.98,52,935.0,470,15,13,25
36.98,33,935.0,472,15,13,39
36.98,50,935.0,472,15,13,40
36.96,42,935.0,477,15,13,54
36.96,42,935.0,477,15,13,55
36.96,30,935.0,478,15,14,9
36.96,55,935.0,478,15,14,10
36.98,47,935.0,481,15,14,24
36.98,43,935.0,481,15,14,25
36.96,57,935.0,481,15,14,39
36.96,41,935.0,481,15,14,40
36.96,30,935.0,481,15,14,54
36.96,42,935.0,481,15,14,55
36.95,56,935.0,478,15,15,9
36.95,42,935.0,478,15,15,10
36.93,49,935.0,473,15,15,25
36.93,49,935.0,473,15,15,26
36.93,48,935.0,467,15,15,40
36.93,34,935.0,467,15,15,41
36.93,34,935.0,464,15,15,55
36.93,43,935.0,464,15,15,56
36.93,43,935.0,462,15,16,10
36.93,46,935.0,462,15,16,11
36.93,58,935.0,466,15,16,25
36.93,33,935.0,466,15,16,26
36.93,53,935.0,471,15,16,40
36.93,58,935.0,471,15,16,41
36.93,55,935.0,473,15,16,55
36.93,38,935.0,473,15,16,56
36.93,43,935.0,475,15,17,10
36.93,56,935.0,475,15,17,11
36.93,42,935.0,473,15,17,25
36.93,48,935.0,473,15,17,26
36.93,53,935.0,468,15,17,40
36.93,32,935.0,468,15,17,41
36.93,37,935.0,474,15,17,55
36.93,30,935.0,474,15,17,56
36.93,52,935.0,471,15,18,11
36.93,57,935.0,471,15,18,12
36.93,48,935.0,472,15,18,26
36.93,53,935.0,472,15,18,27
36.93,32,935.0,476,15,18,41
36.93,41,935.0,476,15,18,42
36.91,40,935.0,475,15,18,56
36.91,43,935.0,475,15,18,57
36.91,37,935.0,473,15,19,11
36.91,37,935.0,473,15,19,12
36.89,39,935.0,473,15,19,26
36.89,44,935.0,473,15,19,27
36.89,57,935.0,462,15,19,41
36.89,32,935.0,462,15,19,42
36.88,43,935.0,462,15,19,56
36.88,46,935.0,462,15,19,57
36.88,37,935.0,467,15,20,11
36.88,36,935.0,467,15,20,12
36.88,44,935.0,469,15,20,26
36.88,38,935.0,469,15,20,27
36.88,37,935.0,477,15,20,42
36.88,57,935.0,477,15,20,43
36.88,42,935.0,479,15,20,57
36.88,57,935.0,479,15,20,58
36.88,46,935.0,480,15,21,12
36.89,47,935.0,482,15,21,13
36.89,33,935.0,482,15,21,27
36.91,34,935.0,486,15,21,28
36.91,54,935.0,486,15,21,42
36.91,58,935.0,485,15,21,43
36.91,42,935.0,484,15,21,57
36.91,43,935.0,484,15,21,58
36.91,50,935.0,482,15,22,12
36.91,55,935.0,482,15,22,13
36.91,48,935.0,483,15,22,27
36.91,40,935.0,483,15,22,28
36.91,31,935.0,482,15,22,42
36.91,30,935.0,482,15,22,43
36.93,31,935.0,487,15,22,57
36.93,39,935.0,487,15,22,58
36.93,56,935.0,486,15,23,12
36.93,47,935.0,486,15,23,13
36.91,60,935.0,484,15,23,27
36.91,47,935.0,484,15,23,29
36.93,42,935.0,483,15,23,43
36.93,31,935.0,483,15,23,44
36.91,41,935.0,484,15,23,58
36.91,54,935.0,484,15,23,59
36.91,54,935.0,485,15,24,13
36.91,56,935.0,485,15,24,14
36.91,56,935.0,485,15,24,28
36.91,49,935.0,485,15,24,29
36.91,31,935.0,484,15,24,43
36.91,40,935.0,484,15,24,44
36.89,54,935.0,485,15,24,58
36.89,42,935.0,485,15,24,59
36.89,57,935.0,482,15,25,13
36.89,52,935.0,482,15,25,14
36.89,58,935.0,476,15,25,28
36.89,38,935.0,476,15,25,29
36.91,51,935.1,472,15,25,43
36.91,43,935.1,472,15,25,44
36.91,59,935.0,463,15,25,58
36.91,57,935.0,463,15,25,59
36.91,40,935.0,462,15,26,13
36.91,57,935.0,462,15,26,14
36.91,39,935.0,462,15,26,29
36.91,44,935.0,462,15,26,29
36.91,52,935.0,464,15,26,44
36.91,43,935.0,464,15,26,45
36.91,45,935.0,463,15,26,59
36.91,51,935.0,463,15,27,0
36.91,46,935.1,462,15,27,14
36.91,49,935.1,462,15,27,15
36.93,54,935.1,462,15,27,29
36.93,47,935.1,462,15,27,30
36.93,49,935.1,465,15,27,44
36.93,52,935.1,465,15,27,45
36.93,49,935.1,465,15,27,59
36.93,43,935.1,465,15,28,0
36.93,44,935.1,467,15,28,14
36.93,50,935.1,467,15,28,15
36.93,41,935.1,468,15,28,29
36.93,42,935.1,468,15,28,30
36.91,33,935.0,471,15,28,44
36.91,40,935.0,471,15,28,45
36.91,58,935.0,472,15,28,59
