Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
35.27,58,908.7,537,0,0,1
35.27,42,908.7,537,0,0,2
35.27,43,908.6,538,0,0,16
35.27,43,908.6,538,0,0,17
35.27,59,908.6,539,0,0,31
35.27,48,908.6,539,0,0,32
35.25,37,908.6,538,0,0,46
35.25,43,908.6,538,0,0,47
35.25,49,908.6,541,0,1,1
35.25,33,908.6,541,0,1,2
35.27,43,908.6,544,0,1,16
35.27,38,908.6,544,0,1,17
35.27,45,908.6,542,0,1,31
35.27,32,908.6,542,0,1,32
35.27,56,908.6,549,0,1,46
35.27,48,908.6,549,0,1,47
35.28,49,908.6,547,0,2,1
35.28,50,908.6,547,0,2,2
35.28,53,908.6,547,0,2,16
35.28,40,908.6,547,0,2,17
35.29,45,908.7,544,0,2,32
35.29,47,908.7,544,0,2,33
35.29,33,908.7,543,0,2,47
35.29,34,908.7,543,0,2,48
35.29,57,908.7,540,0,3,2
35.29,39,908.7,540,0,3,3
35.28,51,908.7,537,0,3,17
35.28,47,908.7,537,0,3,18
35.28,47,908.7,536,0,3,32
35.28,60,908.7,536,0,3,33
35.29,59,908.7,540,0,3,47
35.29,55,908.7,540,0,3,48
35.29,53,908.7,540,0,4,2
35.29,31,908.7,540,0,4,3
35.28,49,908.7,542,0,4,17
35.28,36,908.7,542,0,4,18
35.28,41,908.7,546,0,4,32
35.28,35,908.7,546,0,4,33
35.28,53,908.6,548,0,4,47
35.28,47,908.6,548,0,4,48
35.27,59,908.6,551,0,5,2
35.27,47,908.6,551,0,5,3
35.27,40,908.6,550,0,5,17
35.27,40,908.6,550,0,5,18
35.27,45,908.6,549,0,5,33
35.27,41,908.6,549,0,5,33
35.25,34,908.6,549,0,5,48
35.25,40,908.6,549,0,5,49
35.25,33,908.6,541,0,6,3
35.25,35,908.6,541,0,6,4
35.27,58,908.6,542,0,6,18
35.27,41,908.6,542,0,6,19
35.27,37,908.6,545,0,6,33
35.27,54,908.6,545,0,6,34
35.28,60,908.6,547,0,6,48
35.28,46,908.6,547,0,6,49
35.29,60,908.6,547,0,7,3
35.29,58,908.6,547,0,7,4
35.29,41,908.6,546,0,7,18
35.3,47,908.5,546,0,7,19
35.3,51,908.5,546,0,7,33
35.32,59,908.5,548,0,7,34
35.32,57,908.5,548,0,7,48
35.32,47,908.5,548,0,7,49
35.32,31,908.5,546,0,8,3
35.32,44,908.5,546,0,8,4
35.32,43,908.4,545,0,8,19
35.32,31,908.4,545,0,8,19
35.32,42,908.4,546,0,8,34
35.32,54,908.4,546,0,8,35
35.32,54,908.4,546,0,8,49
35.32,58,908.4,546,0,8,50
35.32,57,908.4,546,0,9,4
35.32,47,908.4,546,0,9,5
35.32,55,908.4,547,0,9,19
35.32,59,908.4,547,0,9,20
35.32,47,908.4,542,0,9,34
35.32,45,908.4,542,0,9,35
35.32,32,908.4,543,0,9,49
35.32,35,908.4,543,0,9,50
35.32,59,908.4,546,0,10,4
35.32,45,908.4,546,0,10,5
35.32,44,908.3,547,0,10,19
35.32,34,908.3,547,0,10,20
35.32,42,908.4,549,0,10,34
35.32,43,908.4,549,0,10,35
35.34,37,908.4,554,0,10,49
35.34,44,908.4,554,0,10,50
35.32,60,908.4,557,0,11,5
35.32,32,908.4,557,0,11,6
35.32,32,908.4,557,0,11,20
35.32,36,908.4,557,0,11,21
35.32,56,908.4,556,0,11,35
35.32,36,908.4,556,0,11,36
35.32,44,908.4,553,0,11,50
35.32,31,908.4,553,0,11,51
35.32,42,908.4,546,0,12,5
35.32,37,908.4,546,0,12,6
35.32,54,908.4,543,0,12,20
35.32,40,908.4,543,0,12,21
35.32,51,908.4,549,0,12,35
35.32,53,908.4,549,0,12,36
35.32,42,908.4,550,0,12,50
35.32,33,908.4,550,0,12,51
35.32,35,908.3,558,0,13,5
35.32,40,908.3,558,0,13,6
35.32,47,908.4,558,0,13,21
35.32,32,908.4,558,0,13,22
35.32,37,908.3,555,0,13,36
35.32,49,908.3,555,0,13,37
35.32,44,908.3,553,0,13,51
35.32,54,908.3,553,0,13,52
35.32,35,908.4,549,0,14,6
35.32,51,908.4,549,0,14,7
35.32,60,908.4,547,0,14,21
35.32,54,908.4,547,0,14,22
35.32,44,908.3,545,0,14,36
35.32,46,908.3,545,0,14,37
35.32,34,908.4,547,0,14,51
35.32,40,908.4,547,0,14,52
35.3,49,908.3,547,0,15,6
35.3,30,908.3,547,0,15,7
35.3,60,908.4,543,0,15,21
35.3,40,908.4,543,0,15,22
35.3,49,908.4,545,0,15,36
35.3,53,908.4,545,0,15,37
35.3,39,908.3,544,0,15,51
35.3,32,908.3,544,0,15,52
35.29,54,908.4,547,0,16,6
35.29,60,908.4,547,0,16,8
35.3,57,908.4,551,0,16,22
35.3,32,908.4,551,0,16,23
35.3,44,908.4,546,0,16,37
35.3,48,908.4,546,0,16,38
35.29,38,908.4,546,0,16,52
35.29,32,908.4,546,0,16,53
35.3,40,908.4,548,0,17,7
35.3,36,908.4,548,0,17,8
35.3,51,908.4,548,0,17,22
35.3,50,908.4,547,0,17,23
35.3,30,908.3,551,0,17,37
35.3,48,908.3,551,0,17,38
35.3,32,908.3,552,0,17,52
35.3,34,908.3,552,0,17,53
35.3,30,908.3,545,0,18,7
35.3,50,908.3,545,0,18,8
35.3,60,908.3,546,0,18,22
35.3,31,908.3,546,0,18,23
35.3,55,908.3,544,0,18,37
35.3,31,908.3,544,0,18,38
35.3,58,908.3,554,0,18,52
35.3,30,908.3,554,0,18,53
35.3,54,908.3,549,0,19,7
35.3,45,908.3,549,0,19,8
35.3,45,908.3,550,0,19,22
35.3,49,908.3,550,0,19,23
35.3,37,908.3,554,0,19,38
35.3,42,908.3,554,0,19,39
35.32,31,908.3,553,0,19,53
35.32,51,908.3,553,0,19,54
35.32,40,908.3,551,0,20,8
35.32,37,908.3,551,0,20,9
35.32,49,908.3,549,0,20,23
35.32,30,908.3,549,0,20,24
35.32,35,908.3,547,0,20,38
35.32,47,908.3,547,0,20,39
35.3,30,908.3,543,0,20,53
35.3,35,908.3,543,0,20,54
35.3,47,908.3,542,0,21,8
35.3,40,908.3,542,0,21,9
35.3,40,908.3,543,0,21,23
35.3,55,908.3,543,0,21,24
35.3,59,908.3,541,0,21,38
35.3,44,908.3,541,0,21,39
35.32,38,908.3,546,0,21,53
35.32,31,908.3,546,0,21,55
35.3,42,908.3,544,0,22,9
35.3,32,908.3,544,0,22,10
35.32,58,908.2,543,0,22,24
35.32,48,908.2,543,0,22,25
35.3,39,908.3,540,0,22,39
35.3,43,908.3,540,0,22,40
35.3,44,908.3,537,0,22,54
35.3,44,908.3,537,0,22,55
35.3,32,908.3,530,0,23,9
35.3,34,908.3,530,0,23,10
35.3,49,908.3,532,0,23,24
35.3,35,908.3,532,0,23,25
35.3,48,908.3,535,0,23,39
35.3,52,908.3,535,0,23,40
35.29,46,908.2,534,0,23,54
35.29,35,908.2,534,0,23,55
35.29,48,908.3,537,0,24,9
35.29,32,908.3,537,0,24,10
35.28,31,908.3,537,0,24,24
35.28,37,908.3,537,0,24,25
35.28,36,908.2,534,0,24,39
35.28,43,908.2,534,0,24,40
35.28,44,908.2,531,0,24,55
35.28,31,908.2,531,0,24,56
35.27,51,908.2,528,0,25,10
35.27,36,908.2,528,0,25,11
35.27,48,908.2,526,0,25,25
35.27,44,908.2,526,0,25,26
35.27,37,908.2,529,0,25,40
35.27,45,908.2,529,0,25,41
35.27,30,908.2,532,0,25,55
35.27,38,908.2,532,0,25,56
35.28,44,908.2,532,0,26,10
35.28,54,908.2,532,0,26,11
35.29,33,908.3,539,0,26,25
35.29,51,908.3,539,0,26,26
35.29,52,908.2,540,0,26,40
35.3,44,908.2,543,0,26,41
35.3,36,908.3,543,0,26,55
35.34,39,908.2,543,0,26,56
35.34,38,908.2,543,0,27,10
35.34,48,908.3,542,0,27,11
35.34,60,908.2,544,0,27,25
35.34,56,908.2,544,0,27,26
35.34,48,908.3,544,0,27,41
35.34,43,908.3,544,0,27,42
35.34,47,908.3,543,0,27,56
35.34,32,908.3,543,0,27,57
35.34,44,908.3,539,0,28,11
35.34,46,908.3,539,0,28,12
35.34,59,908.3,543,0,28,26
