Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
35.96,35,908.2,724,0,0,4
35.96,37,908.2,724,0,0,4
35.96,44,908.2,722,0,0,19
35.96,38,908.2,722,0,0,19
35.98,40,908.2,723,0,0,34
35.98,51,908.2,723,0,0,34
35.98,53,908.2,726,0,0,49
35.98,49,908.2,726,0,0,49
35.98,54,908.2,727,0,1,4
35.98,31,908.2,727,0,1,4
35.98,30,908.2,729,0,1,19
35.98,40,908.2,729,0,1,19
35.98,54,908.2,725,0,1,34
35.98,40,908.2,725,0,1,34
35.98,51,908.2,724,0,1,49
35.98,38,908.2,724,0,1,49
35.98,36,908.2,720,0,2,4
35.98,30,908.2,720,0,2,4
35.98,59,908.2,724,0,2,19
35.98,59,908.2,724,0,2,19
35.98,38,908.2,726,0,2,34
35.98,30,908.2,726,0,2,35
35.98,60,908.2,729,0,2,50
35.98,59,908.2,729,0,2,50
35.98,58,908.2,723,0,3,5
35.98,45,908.2,723,0,3,5
35.98,32,908.2,724,0,3,20
35.98,33,908.2,724,0,3,20
35.98,59,908.2,726,0,3,35
35.98,31,908.2,726,0,3,35
35.98,30,908.2,726,0,3,50
35.98,41,908.2,726,0,3,50
35.96,56,908.2,722,0,4,5
35.96,52,908.2,722,0,4,5
35.96,50,908.2,726,0,4,20
35.96,53,908.2,726,0,4,20
35.96,50,908.2,729,0,4,35
35.96,56,908.2,729,0,4,35
35.95,54,908.2,727,0,4,50
35.95,44,908.2,727,0,4,50
35.93,40,908.1,732,0,5,5
35.93,55,908.1,732,0,5,5
35.95,53,908.2,738,0,5,20
35.95,34,908.2,738,0,5,21
35.95,51,908.2,734,0,5,36
35.95,56,908.2,734,0,5,36
35.95,35,908.2,730,0,5,51
35.95,30,908.2,730,0,5,51
35.96,54,908.1,729,0,6,6
35.96,49,908.1,729,0,6,6
35.98,36,908.2,732,0,6,21
35.98,46,908.2,732,0,6,21
35.98,57,908.2,724,0,6,36
35.98,47,908.2,724,0,6,36
35.98,31,908.2,723,0,6,51
35.98,46,908.2,723,0,6,51
35.98,40,908.2,718,0,7,6
35.98,30,908.2,718,0,7,6
35.98,40,908.2,718,0,7,21
35.98,43,908.2,718,0,7,21
35.98,36,908.2,718,0,7,36
35.98,57,908.2,718,0,7,36
35.98,47,908.2,719,0,7,51
35.98,31,908.2,719,0,7,51
35.98,38,908.2,715,0,8,6
35.98,47,908.2,715,0,8,6
35.98,40,908.2,711,0,8,21
35.98,52,908.2,711,0,8,21
35.98,47,908.2,706,0,8,36
35.98,56,908.2,706,0,8,37
35.98,32,908.2,702,0,8,52
35.98,58,908.2,702,0,8,52
35.98,49,908.2,705,0,9,7
35.98,43,908.2,705,0,9,7
35.98,54,908.3,707,0,9,22
35.98,41,908.3,707,0,9,22
35.98,38,908.2,710,0,9,37
35.98,35,908.2,710,0,9,37
35.98,41,908.2,705,0,9,52
