Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
35.98,51,924.3,609,0,0,11
35.98,44,924.3,609,0,0,13
35.98,37,924.3,608,0,0,26
35.98,43,924.3,608,0,0,28
35.98,45,924.3,603,0,0,41
35.98,31,924.3,603,0,0,44
35.98,49,924.3,608,0,0,56
35.98,30,924.3,608,0,0,59
35.98,56,924.3,607,0,1,12
35.98,42,924.3,607,0,1,14
35.98,40,924.3,607,0,1,27
35.98,42,924.3,607,0,1,29
35.98,33,924.3,605,0,1,42
35.98,33,924.3,605,0,1,44
35.98,41,924.3,608,0,1,57
35.98,52,924.3,608,0,1,59
35.96,39,924.3,605,0,2,12
35.96,55,924.3,605,0,2,14
35.96,50,924.3,608,0,2,27
35.96,56,924.3,608,0,2,29
35.98,59,924.2,611,0,2,42
35.98,30,924.2,611,0,2,44
35.98,53,924.2,608,0,2,57
35.98,30,924.2,608,0,2,59
35.98,32,924.2,612,0,3,12
35.98,48,924.2,612,0,3,15
35.96,57,924.3,614,0,3,27
35.96,59,924.3,613,0,3,30
35.96,39,924.3,613,0,3,42
35.98,44,924.2,615,0,3,45
35.98,32,924.2,615,0,3,57
35.98,56,924.3,614,0,4,0
35.98,57,924.3,614,0,4,12
35.98,45,924.3,614,0,4,15
35.98,49,924.3,614,0,4,27
36.0,37,924.3,620,0,4,30
36.0,38,924.2,622,0,4,44
36.0,58,924.2,622,0,4,45
36.0,45,924.3,622,0,4,59
36.0,41,924.3,622,0,5,0
36.0,47,924.2,624,0,5,14
36.0,58,924.2,624,0,5,15
36.0,36,924.3,624,0,5,29
36.0,58,924.3,624,0,5,30
36.0,33,924.2,620,0,5,44
36.0,48,924.2,620,0,5,46
36.0,34,924.2,619,0,5,59
36.0,42,924.2,619,0,6,1
36.0,54,924.2,615,0,6,14
36.0,38,924.2,615,0,6,16
36.0,41,924.3,610,0,6,29
36.0,60,924.3,610,0,6,31
36.0,43,924.3,604,0,6,44
36.0,44,924.3,604,0,6,46
36.0,30,924.3,599,0,6,59
36.0,32,924.3,599,0,7,1
36.0,45,924.2,597,0,7,14
36.0,58,924.2,597,0,7,16
36.0,52,924.2,595,0,7,29
36.0,43,924.2,595,0,7,31
36.0,38,924.2,587,0,7,44
36.0,57,924.2,587,0,7,46
35.98,32,924.2,584,0,7,59
35.98,40,924.2,584,0,8,1
35.98,36,924.2,586,0,8,15
35.98,43,924.2,586,0,8,16
35.98,37,924.3,586,0,8,30
35.98,32,924.3,586,0,8,32
35.98,47,924.2,589,0,8,45
35.98,55,924.2,589,0,8,47
35.98,46,924.2,592,0,9,0
35.98,55,924.2,592,0,9,2
35.96,30,924.2,598,0,9,15
35.96,40,924.2,598,0,9,17
35.96,50,924.2,603,0,9,30
35.96,40,924.2,603,0,9,32
35.96,48,924.2,607,0,9,45
35.96,55,924.2,607,0,9,47
35.96,54,924.3,608,0,10,0
35.96,56,924.3,608,0,10,2
35.96,48,924.2,609,0,10,15
35.96,33,924.2,609,0,10,17
35.96,32,924.2,609,0,10,30
35.96,39,924.2,609,0,10,32
35.96,39,924.2,614,0,10,45
35.96,47,924.2,614,0,10,47
35.95,58,924.2,617,0,11,0
35.95,32,924.2,617,0,11,2
35.95,34,924.3,619,0,11,16
35.95,56,924.3,619,0,11,17
35.93,38,924.2,617,0,11,31
35.93,53,924.2,617,0,11,33
35.95,46,924.2,616,0,11,46
35.95,57,924.2,616,0,11,48
35.95,39,924.2,618,0,12,1
35.95,51,924.2,618,0,12,3
35.95,50,924.2,617,0,12,16
35.95,42,924.2,617,0,12,18
35.96,30,924.2,616,0,12,31
35.96,53,924.2,616,0,12,33
35.96,59,924.2,615,0,12,46
35.96,46,924.2,615,0,12,48
35.96,57,924.2,616,0,13,1
35.96,59,924.2,615,0,13,3
35.96,39,924.2,615,0,13,16
35.96,36,924.2,614,0,13,18
35.96,34,924.2,614,0,13,31
35.98,48,924.2,617,0,13,33
35.98,30,924.2,617,0,13,46
36.0,37,924.2,617,0,13,48
36.0,31,924.2,617,0,14,1
36.0,60,924.2,615,0,14,3
36.0,34,924.2,618,0,14,16
36.0,39,924.2,618,0,14,18
35.98,40,924.2,615,0,14,31
35.98,46,924.2,615,0,14,33
35.98,52,924.2,613,0,14,47
35.98,49,924.2,613,0,14,49
35.98,51,924.2,609,0,15,2
35.98,56,924.2,609,0,15,4
35.98,47,924.2,609,0,15,17
35.98,37,924.2,609,0,15,19
35.98,51,924.3,610,0,15,32
35.98,30,924.3,610,0,15,34
35.98,35,924.2,606,0,15,47
35.98,49,924.2,606,0,15,49
35.98,39,924.2,606,0,16,2
35.98,50,924.2,606,0,16,4
35.98,42,924.2,610,0,16,17
35.98,60,924.2,610,0,16,19
35.98,31,924.2,614,0,16,32
35.98,38,924.2,614,0,16,34
35.98,57,924.2,617,0,16,47
35.98,32,924.2,617,0,16,49
35.98,57,924.2,614,0,17,2
35.98,52,924.2,614,0,17,4
35.98,37,924.3,609,0,17,18
35.98,55,924.3,609,0,17,19
35.98,55,924.3,605,0,17,33
35.98,47,924.3,605,0,17,35
35.98,57,924.2,603,0,17,48
35.98,57,924.2,603,0,17,50
35.98,32,924.3,606,0,18,3
35.98,38,924.3,606,0,18,5
35.98,49,924.3,604,0,18,18
35.98,60,924.3,604,0,18,20
35.98,52,924.2,605,0,18,33
35.98,46,924.2,605,0,18,35
35.98,38,924.2,607,0,18,48
35.98,48,924.2,607,0,18,50
35.98,54,924.2,604,0,19,3
35.98,59,924.2,604,0,19,5
35.96,30,924.3,604,0,19,18
35.96,59,924.3,604,0,19,20
35.96,31,924.3,608,0,19,33
35.96,51,924.3,608,0,19,35
35.96,51,924.2,607,0,19,48
35.96,39,924.2,607,0,19,50
35.96,49,924.2,608,0,20,4
35.96,33,924.2,608,0,20,6
35.95,31,924.3,614,0,20,19
35.95,58,924.3,614,0,20,21
35.93,42,924.2,615,0,20,34
35.93,52,924.2,615,0,20,36
35.93,36,924.2,620,0,20,49
35.93,55,924.2,620,0,20,51
35.93,36,924.2,621,0,21,4
35.93,58,924.2,621,0,21,6
35.93,57,924.2,624,0,21,19
35.93,54,924.2,624,0,21,21
35.93,53,924.2,624,0,21,34
35.93,49,924.2,624,0,21,36
35.93,38,924.2,620,0,21,49
35.93,42,924.2,620,0,21,51
35.93,47,924.3,617,0,22,4
35.93,30,924.3,617,0,22,6
35.93,37,924.3,612,0,22,19
35.93,38,924.3,612,0,22,21
35.91,45,924.3,612,0,22,34
35.93,37,924.3,609,0,22,36
35.93,33,924.3,609,0,22,50
35.93,33,924.2,611,0,22,51
35.93,41,924.2,611,0,23,5
35.87,40,924.1,604,0,23,7
35.87,50,924.1,604,0,23,20
35.96,53,924.2,608,0,23,22
35.96,55,924.2,608,0,23,35
35.96,48,924.2,613,0,23,37
35.96,32,924.2,617,0,23,50
35.96,32,924.2,617,0,23,52
35.98,31,924.2,616,0,24,5
