Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
35.37,41,931.7,457,0,0,1
35.37,57,931.7,455,0,0,16
35.38,49,931.6,454,0,0,31
35.41,30,931.7,449,0,0,46
35.39,34,931.7,449,0,1,2
35.41,32,931.7,447,0,1,17
35.41,34,931.7,444,0,1,32
35.41,34,931.6,444,0,1,47
35.43,34,931.6,440,0,2,2
35.43,47,931.6,439,0,2,17
35.43,47,931.6,440,0,2,32
35.45,34,931.6,442,0,2,47
35.46,43,931.6,441,0,3,2
35.45,40,931.6,447,0,3,17
35.45,47,931.6,446,0,3,33
35.45,45,931.6,446,0,3,48
35.45,50,931.6,447,0,4,3
35.45,35,931.5,453,0,4,18
35.45,59,931.6,456,0,4,33
35.45,53,931.6,459,0,4,48
35.45,37,931.6,465,0,5,3
35.45,60,931.6,460,0,5,18
35.45,30,931.6,460,0,5,33
35.45,44,931.6,460,0,5,48
35.45,57,931.6,460,0,6,3
35.45,38,931.6,453,0,6,19
35.45,37,931.6,451,0,6,34
35.45,47,931.6,447,0,6,49
35.45,47,931.7,443,0,7,4
35.45,48,931.7,440,0,7,19
35.45,43,931.7,440,0,7,34
35.43,46,931.6,441,0,7,49
35.43,49,931.7,442,0,8,4
35.41,45,931.7,444,0,8,20
35.41,35,931.7,443,0,8,35
35.41,54,931.7,440,0,8,50
35.41,59,931.7,442,0,9,5
35.43,40,931.7,444,0,9,20
35.43,31,931.7,446,0,9,35
35.46,45,931.7,444,0,9,50
35.46,42,931.8,450,0,10,5
35.46,45,931.8,446,0,10,20
35.48,43,931.8,448,0,10,35
35.48,38,931.8,451,0,10,50
35.48,31,931.8,448,0,11,5
35.48,41,931.8,448,0,11,21
35.48,51,931.8,448,0,11,36
35.48,59,931.8,444,0,11,51
35.48,36,931.8,447,0,12,6
35.48,35,931.8,449,0,12,21
35.48,30,931.8,468,0,12,36
35.48,32,931.8,460,0,12,51
35.48,44,931.7,450,0,13,6
35.48,49,931.7,442,0,13,21
35.48,51,931.7,442,0,13,36
35.48,56,931.7,442,0,13,51
35.48,47,931.7,444,0,14,7
35.48,56,931.7,442,0,14,22
35.48,46,931.7,445,0,14,37
35.48,49,931.7,448,0,14,52
35.46,51,931.7,443,0,15,7
35.46,45,931.7,440,0,15,22
35.46,34,931.7,439,0,15,37
35.46,56,931.7,445,0,15,52
35.46,32,931.7,443,0,16,8
35.46,52,931.7,451,0,16,23
35.45,38,931.7,450,0,16,38
35.45,48,931.7,452,0,16,53
35.45,32,931.7,453,0,17,8
