Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
35.21,53,917.9,566,0,0,14
35.21,59,917.9,566,0,0,14
35.21,57,917.9,564,0,0,29
35.21,41,917.9,564,0,0,29
35.21,34,917.9,561,0,0,44
35.21,35,917.9,561,0,0,44
35.25,57,917.9,560,0,0,59
35.25,35,917.9,560,0,0,59
35.25,42,917.9,558,0,1,14
35.25,58,917.9,558,0,1,15
35.25,46,917.9,560,0,1,30
35.25,43,917.9,560,0,1,30
35.25,35,917.9,566,0,1,45
35.25,56,917.9,566,0,1,45
35.25,30,917.9,567,0,2,0
35.25,60,917.9,567,0,2,0
35.27,31,917.9,566,0,2,15
35.27,59,917.9,566,0,2,15
35.27,31,917.9,570,0,2,30
35.27,54,917.9,570,0,2,30
35.27,60,917.9,569,0,2,45
35.27,30,917.9,569,0,2,45
35.27,35,917.9,570,0,3,0
35.27,51,917.9,570,0,3,0
35.27,39,917.9,573,0,3,15
35.27,54,917.9,573,0,3,15
35.27,37,917.9,578,0,3,30
35.27,42,917.9,578,0,3,30
35.25,47,917.9,577,0,3,45
35.25,30,917.9,577,0,3,46
35.25,43,917.8,574,0,4,1
35.25,45,917.8,574,0,4,1
35.25,55,917.9,571,0,4,16
35.25,37,917.9,571,0,4,16
35.25,40,917.9,573,0,4,31
35.25,45,917.9,573,0,4,31
35.25,44,917.9,566,0,4,46
35.25,49,917.9,566,0,4,46
35.25,55,917.9,560,0,5,1
35.25,32,917.9,560,0,5,1
35.25,33,917.9,556,0,5,16
35.25,52,917.9,556,0,5,16
35.25,60,917.9,553,0,5,31
35.25,44,917.9,553,0,5,31
35.25,30,917.9,553,0,5,46
35.25,43,917.9,553,0,5,46
35.25,59,917.9,557,0,6,1
35.25,45,917.9,557,0,6,1
35.25,55,917.9,554,0,6,16
35.25,54,917.9,554,0,6,16
35.23,32,917.8,557,0,6,31
35.23,49,917.8,557,0,6,32
35.23,51,917.9,553,0,6,47
35.23,37,917.9,553,0,6,47
35.23,39,917.8,554,0,7,2
35.23,51,917.8,554,0,7,2
35.23,58,917.8,555,0,7,17
35.23,58,917.8,555,0,7,17
35.23,31,917.9,561,0,7,32
35.23,35,917.9,561,0,7,32
35.23,52,917.9,563,0,7,47
35.23,48,917.9,563,0,7,47
35.23,32,917.8,570,0,8,2
35.23,48,917.8,570,0,8,2
35.23,41,917.9,570,0,8,17
35.23,55,917.9,570,0,8,17
35.23,58,917.8,573,0,8,32
35.23,42,917.8,573,0,8,32
35.21,45,917.8,575,0,8,47
35.21,37,917.8,575,0,8,47
35.21,50,917.9,570,0,9,2
35.21,50,917.9,570,0,9,3
35.21,54,917.8,565,0,9,18
35.21,55,917.8,565,0,9,18
35.2,51,917.8,568,0,9,33
35.2,54,917.8,568,0,9,33
35.21,41,917.8,570,0,9,48
35.21,45,917.8,570,0,9,48
35.21,44,917.8,567,0,10,3
35.21,52,917.8,567,0,10,3
35.21,50,917.8,565,0,10,18
35.21,36,917.8,565,0,10,18
35.23,44,917.8,565,0,10,33
35.23,36,917.8,565,0,10,33
35.25,50,917.8,565,0,10,48
35.23,32,917.8,566,0,10,48
35.23,52,917.8,565,0,11,3
35.23,36,917.8,565,0,11,3
35.25,39,917.8,559,0,11,18
35.25,38,917.8,559,0,11,18
35.23,39,917.9,562,0,11,33
35.23,52,917.9,562,0,11,33
35.23,47,917.8,558,0,11,49
35.23,44,917.8,558,0,11,49
35.23,40,917.8,561,0,12,4
35.23,42,917.8,561,0,12,4
35.23,53,917.8,563,0,12,19
35.23,39,917.8,563,0,12,19
35.23,50,917.8,567,0,12,34
35.23,60,917.8,567,0,12,34
35.23,38,917.8,565,0,12,49
35.23,34,917.8,565,0,12,49
35.23,32,917.8,566,0,13,4
35.23,35,917.8,566,0,13,4
35.23,50,917.8,563,0,13,19
35.23,38,917.8,563,0,13,19
35.23,30,917.8,565,0,13,34
35.23,53,917.8,565,0,13,34
35.23,58,917.8,573,0,13,49
35.23,43,917.8,573,0,13,49
35.23,45,917.8,576,0,14,4
35.23,53,917.8,576,0,14,4
35.23,50,917.8,575,0,14,19
35.23,39,917.8,575,0,14,19
35.23,40,917.8,575,0,14,35
35.23,33,917.8,575,0,14,35
35.23,45,917.8,570,0,14,50
35.23,58,917.8,570,0,14,50
35.23,44,917.8,563,0,15,5
35.23,53,917.8,563,0,15,5
35.23,36,917.8,565,0,15,20
35.23,52,917.8,565,0,15,20
35.21,53,917.8,562,0,15,35
35.21,36,917.8,562,0,15,35
35.21,41,917.8,561,0,15,50
35.21,50,917.8,561,0,15,50
35.21,52,917.8,565,0,16,5
35.21,47,917.8,565,0,16,5
35.21,39,917.8,566,0,16,20
35.21,57,917.8,566,0,16,20
35.21,44,917.8,567,0,16,35
35.21,60,917.8,567,0,16,35
35.21,35,917.8,569,0,16,50
35.21,49,917.8,569,0,16,50
35.21,36,917.8,575,0,17,5
35.21,53,917.8,575,0,17,5
35.21,39,917.8,579,0,17,20
35.21,45,917.8,579,0,17,21
35.21,57,917.8,577,0,17,36
35.21,30,917.8,577,0,17,36
35.21,55,917.8,577,0,17,51
35.21,33,917.8,577,0,17,51
35.21,41,917.8,575,0,18,6
35.21,47,917.8,575,0,18,6
35.21,36,917.8,572,0,18,21
35.21,46,917.8,572,0,18,21
35.21,47,917.8,565,0,18,36
35.21,30,917.8,565,0,18,36
35.18,38,917.8,558,0,18,51
35.18,46,917.8,558,0,18,51
35.18,31,917.8,559,0,19,6
35.18,49,917.8,559,0,19,6
35.18,57,917.8,558,0,19,21
35.18,39,917.8,558,0,19,21
35.18,36,917.8,555,0,19,36
35.18,47,917.8,555,0,19,36
35.2,49,917.8,554,0,19,51
35.2,32,917.8,554,0,19,51
35.21,44,917.8,553,0,20,7
35.21,47,917.8,553,0,20,7
35.23,42,917.8,556,0,20,22
35.23,49,917.8,556,0,20,22
35.23,41,917.8,550,0,20,37
35.23,55,917.8,550,0,20,37
35.23,45,917.8,553,0,20,52
35.23,47,917.8,553,0,20,52
35.23,32,917.7,558,0,21,7
35.23,53,917.7,558,0,21,7
35.23,36,917.7,557,0,21,22
35.23,56,917.7,557,0,21,22
35.23,38,917.8,556,0,21,37
35.23,44,917.8,556,0,21,37
35.23,59,917.7,560,0,21,52
35.23,39,917.7,560,0,21,52
35.23,38,917.8,557,0,22,7
35.23,54,917.8,557,0,22,7
35.23,54,917.7,561,0,22,22
35.23,45,917.7,561,0,22,22
35.23,35,917.8,563,0,22,37
35.23,60,917.8,563,0,22,38
35.23,60,917.7,559,0,22,53
35.23,58,917.7,559,0,22,53
35.23,52,917.7,558,0,23,8
35.23,54,917.7,558,0,23,8
35.23,33,917.7,561,0,23,23
35.23,60,917.7,561,0,23,23
35.23,38,917.7,560,0,23,38
35.23,57,917.7,560,0,23,38
35.23,55,917.8,555,0,23,53
35.23,48,917.8,555,0,23,53
35.23,32,917.8,553,0,24,8
35.23,42,917.8,553,0,24,8
35.21,48,917.7,548,0,24,23
35.21,49,917.7,548,0,24,23
35.21,48,917.7,549,0,24,38
35.21,32,917.7,549,0,24,38
35.21,38,917.7,548,0,24,53
35.21,31,917.7,548,0,24,53
35.21,51,917.7,548,0,25,8
35.21,53,917.7,548,0,25,8
35.21,51,917.7,550,0,25,23
35.21,32,917.7,550,0,25,24
35.21,40,917.8,555,0,25,39
