Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
35.8,39,923.0,529,6,2,0
35.78,36,923.1,528,6,2,1
35.78,32,923.1,528,6,2,15
35.82,46,923.0,529,6,2,16
35.82,59,923.0,529,6,2,30
35.82,46,923.0,529,6,2,31
35.84,60,923.0,530,6,2,45
35.84,35,923.0,530,6,2,46
35.87,32,923.0,530,6,3,0
35.87,52,923.0,530,6,3,1
35.88,39,923.0,530,6,3,15
35.88,49,923.0,530,6,3,16
35.89,60,923.0,530,6,3,30
35.89,54,923.0,530,6,3,31
35.89,45,923.0,534,6,3,45
35.89,60,923.0,534,6,3,46
35.89,48,923.0,527,6,4,0
35.89,46,923.0,527,6,4,2
35.89,30,923.0,522,6,4,16
35.89,42,923.0,522,6,4,17
35.91,45,923.0,519,6,4,31
35.91,58,923.0,519,6,4,32
35.91,43,923.0,515,6,4,46
35.91,39,923.0,515,6,4,47
35.91,60,923.0,517,6,5,1
35.91,49,923.0,517,6,5,2
35.91,35,923.0,516,6,5,16
35.91,60,923.0,516,6,5,17
35.91,49,923.0,525,6,5,31
35.91,46,923.0,525,6,5,32
35.91,45,922.9,529,6,5,46
35.91,38,922.9,529,6,5,47
35.91,51,923.0,528,6,6,1
35.91,45,923.0,528,6,6,2
35.93,46,923.0,532,6,6,16
35.93,48,923.0,532,6,6,17
35.91,59,923.0,528,6,6,31
35.91,46,923.0,528,6,6,32
35.91,38,922.9,528,6,6,47
35.91,37,922.9,528,6,6,48
35.93,33,923.0,529,6,7,2
35.93,33,923.0,529,6,7,3
35.93,39,923.0,531,6,7,17
35.93,55,923.0,531,6,7,18
35.91,47,923.0,533,6,7,32
35.91,52,923.0,533,6,7,33
35.91,42,922.9,531,6,7,47
35.91,54,922.9,531,6,7,48
35.91,49,922.9,534,6,8,2
35.91,30,922.9,534,6,8,3
35.91,33,923.0,541,6,8,17
35.91,59,923.0,541,6,8,18
35.91,45,922.9,545,6,8,32
35.91,56,922.9,545,6,8,33
35.91,36,922.9,548,6,8,47
35.91,52,922.9,548,6,8,48
35.91,58,922.9,552,6,9,2
35.91,58,922.9,552,6,9,3
35.89,59,922.9,551,6,9,17
35.89,53,922.9,551,6,9,18
35.89,59,922.9,550,6,9,32
35.89,33,922.9,550,6,9,33
35.87,30,922.9,549,6,9,47
35.87,59,922.9,549,6,9,48
35.86,34,922.9,548,6,10,2
35.86,49,922.9,548,6,10,4
35.84,34,922.9,551,6,10,18
35.84,31,922.9,551,6,10,19
35.84,56,922.9,549,6,10,33
35.84,40,922.9,549,6,10,34
35.84,32,922.9,547,6,10,48
35.84,48,922.9,547,6,10,49
35.84,58,922.9,548,6,11,3
35.84,39,922.9,548,6,11,4
35.84,30,923.0,541,6,11,18
35.84,57,923.0,541,6,11,19
35.84,37,922.9,544,6,11,33
35.84,51,922.9,544,6,11,34
35.86,47,922.9,541,6,11,48
35.88,56,922.9,547,6,11,49
35.88,45,922.9,547,6,12,3
35.87,45,922.9,550,6,12,4
35.88,47,922.9,546,6,12,18
35.88,42,922.9,546,6,12,19
35.88,30,923.0,544,6,12,34
35.88,45,923.0,544,6,12,35
35.88,30,922.9,543,6,12,49
35.88,58,922.9,543,6,12,50
35.89,32,922.9,547,6,13,4
35.89,32,922.9,547,6,13,5
35.89,43,922.9,553,6,13,19
35.89,30,922.9,553,6,13,20
35.89,38,922.9,554,6,13,34
35.89,31,922.9,554,6,13,35
35.89,34,922.9,561,6,13,49
35.89,56,922.9,561,6,13,50
35.89,52,922.9,561,6,14,4
35.89,47,922.9,561,6,14,5
35.89,53,922.9,565,6,14,19
35.89,53,922.9,565,6,14,20
35.89,50,922.9,563,6,14,34
35.89,52,922.9,563,6,14,35
35.89,59,922.9,558,6,14,49
35.89,53,922.9,558,6,14,50
35.89,33,922.9,561,6,15,4
35.89,54,922.9,561,6,15,5
35.89,45,922.9,560,6,15,19
35.89,58,922.9,560,6,15,20
35.89,37,922.9,559,6,15,35
35.89,60,922.9,559,6,15,35
35.89,51,922.9,560,6,15,50
35.89,46,922.9,560,6,15,51
35.89,35,922.9,560,6,16,5
35.89,30,922.9,560,6,16,6
35.89,34,922.9,566,6,16,20
35.89,36,922.9,566,6,16,21
35.89,43,922.9,568,6,16,35
35.89,44,922.9,568,6,16,36
35.89,57,922.9,566,6,16,50
35.89,46,922.9,566,6,16,51
35.89,52,922.9,569,6,17,5
35.89,52,922.9,569,6,17,6
35.89,44,922.9,569,6,17,20
