Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
35.89,60,911.0,890,0,0,3
35.89,41,911.0,890,0,0,5
35.89,52,911.0,896,0,0,18
35.89,57,911.0,896,0,0,20
35.89,51,911.0,894,0,0,33
35.89,59,911.0,894,0,0,35
35.89,51,911.0,893,0,0,48
35.89,45,911.0,893,0,0,50
35.89,47,911.0,897,0,1,3
35.89,55,911.0,897,0,1,5
35.89,51,911.0,894,0,1,18
35.89,37,911.0,894,0,1,21
35.89,56,911.0,884,0,1,34
35.89,51,911.0,884,0,1,36
35.91,56,911.0,880,0,1,49
35.91,59,911.0,880,0,1,51
35.91,56,911.0,884,0,2,4
35.91,55,911.0,884,0,2,6
35.91,50,910.9,880,0,2,19
35.91,38,910.9,880,0,2,21
35.91,36,911.0,884,0,2,34
35.93,60,911.0,888,0,2,36
35.93,45,911.0,888,0,2,49
35.93,31,910.9,893,0,2,51
35.93,60,910.9,893,0,3,4
35.95,45,911.0,894,0,3,6
35.95,50,911.0,894,0,3,19
35.98,45,911.0,895,0,3,21
35.98,42,911.0,895,0,3,34
35.96,32,911.0,895,0,3,36
35.96,36,911.0,889,0,3,49
35.96,55,911.0,889,0,3,51
35.96,31,911.0,886,0,4,4
35.96,38,911.0,886,0,4,6
35.96,47,911.0,885,0,4,19
35.96,36,911.0,885,0,4,21
35.96,59,911.0,887,0,4,35
35.96,50,911.0,887,0,4,36
35.96,36,911.0,888,0,4,50
35.96,37,911.0,888,0,4,52
35.96,37,911.0,884,0,5,5
35.96,45,911.0,884,0,5,7
35.96,59,910.9,878,0,5,20
35.96,44,910.9,878,0,5,22
35.96,54,910.9,875,0,5,35
35.96,42,910.9,875,0,5,37
35.96,56,910.9,870,0,5,50
35.96,37,910.9,870,0,5,52
35.96,58,911.0,869,0,6,5
35.96,50,911.0,869,0,6,7
35.95,41,910.9,875,0,6,20
35.95,38,910.9,875,0,6,22
35.95,44,911.0,876,0,6,35
35.95,37,911.0,876,0,6,37
35.95,58,911.0,879,0,6,50
35.95,47,911.0,879,0,6,52
35.93,46,910.9,884,0,7,5
35.93,36,910.9,884,0,7,7
35.93,46,910.9,883,0,7,20
35.93,30,910.9,883,0,7,22
35.93,47,910.9,883,0,7,36
35.93,39,910.9,883,0,7,38
35.93,30,910.9,882,0,7,51
35.93,49,910.9,882,0,7,53
35.91,58,910.9,888,0,8,6
35.91,52,910.9,888,0,8,8
35.91,58,910.9,888,0,8,21
35.91,50,910.9,888,0,8,23
35.91,36,910.9,887,0,8,36
35.91,54,910.9,887,0,8,38
35.91,36,910.9,893,0,8,51
35.91,30,910.9,893,0,8,53
35.89,32,910.9,893,0,9,6
35.89,41,910.9,893,0,9,8
35.89,47,910.9,892,0,9,21
35.89,55,910.9,892,0,9,23
35.89,53,910.9,891,0,9,36
35.89,41,910.9,891,0,9,38
35.88,41,910.9,891,0,9,51
35.88,32,910.9,891,0,9,53
35.88,38,910.9,894,0,10,6
35.88,53,910.9,894,0,10,8
35.86,47,910.9,894,0,10,22
35.86,54,910.9,894,0,10,24
35.84,46,910.9,892,0,10,37
35.84,42,910.9,892,0,10,39
35.84,46,910.9,894,0,10,52
35.84,35,910.9,894,0,10,54
35.84,55,910.9,899,0,11,7
35.84,52,910.9,899,0,11,9
35.84,54,910.9,904,0,11,22
35.84,31,910.9,904,0,11,24
35.84,60,910.9,903,0,11,37
35.84,54,910.9,903,0,11,39
35.84,44,910.9,899,0,11,52
35.84,34,910.9,899,0,11,54
35.84,48,910.9,892,0,12,7
35.84,36,910.9,896,0,12,9
35.84,58,910.9,896,0,12,22
35.84,46,910.9,894,0,12,24
35.84,36,910.9,894,0,12,37
35.86,36,910.9,898,0,12,39
35.86,57,910.9,898,0,12,53
35.88,41,910.9,898,0,12,54
35.88,39,910.9,898,0,13,8
35.88,51,910.9,897,0,13,10
35.88,36,910.9,891,0,13,23
35.88,53,910.9,891,0,13,25
35.89,44,910.9,889,0,13,38
35.89,39,910.9,889,0,13,40
35.89,39,910.9,891,0,13,53
35.89,37,910.9,891,0,13,55
35.89,49,910.9,886,0,14,8
35.89,36,910.9,886,0,14,10
35.89,37,910.9,891,0,14,23
35.89,60,910.9,891,0,14,25
35.89,47,910.9,881,0,14,38
35.89,51,910.9,881,0,14,40
35.89,30,910.9,878,0,14,53
35.89,54,910.9,878,0,14,55
35.89,41,910.9,882,0,15,8
35.89,55,910.9,882,0,15,10
35.89,32,910.9,878,0,15,23
35.89,51,910.9,878,0,15,26
35.89,41,910.9,882,0,15,39
35.89,56,910.9,882,0,15,41
35.91,30,910.8,885,0,15,54
35.91,40,910.8,885,0,15,56
35.91,40,910.8,883,0,16,9
35.91,57,910.8,883,0,16,11
35.91,60,910.8,882,0,16,24
35.91,47,910.8,882,0,16,26
35.91,41,910.8,883,0,16,39
35.91,33,910.8,883,0,16,41
35.91,56,910.8,883,0,16,54
35.91,40,910.8,883,0,16,56
35.91,33,910.8,889,0,17,9
35.91,45,910.8,889,0,17,11
35.91,60,910.8,889,0,17,24
35.91,47,910.8,889,0,17,26
35.91,33,910.8,886,0,17,39
35.91,36,910.8,886,0,17,41
35.91,36,910.8,887,0,17,54
35.91,34,910.8,887,0,17,56
35.91,41,910.8,890,0,18,9
35.91,43,910.8,890,0,18,12
35.91,46,910.8,887,0,18,25
35.91,39,910.8,887,0,18,27
35.91,38,910.8,882,0,18,40
35.91,33,910.8,882,0,18,42
35.91,44,910.8,876,0,18,55
35.91,45,910.8,876,0,18,57
35.89,60,910.8,869,0,19,10
35.89,58,910.8,869,0,19,12
35.89,59,910.8,866,0,19,25
35.89,44,910.8,866,0,19,27
35.88,49,910.8,860,0,19,40
35.88,41,910.8,860,0,19,42
35.88,37,910.7,865,0,19,55
35.88,37,910.7,865,0,19,57
35.87,53,910.7,863,0,20,10
35.87,53,910.7,863,0,20,12
35.87,37,910.7,856,0,20,25
35.87,42,910.7,856,0,20,27
35.86,40,910.7,851,0,20,40
35.86,56,910.7,851,0,20,42
35.86,33,910.7,853,0,20,55
35.86,41,910.7,853,0,20,58
35.87,32,910.7,850,0,21,11
35.87,30,910.7,850,0,21,13
35.87,49,910.7,846,0,21,26
35.87,30,910.7,846,0,21,28
35.87,40,910.7,853,0,21,41
35.87,37,910.7,861,0,21,43
35.87,55,910.7,861,0,21,56
35.87,55,910.7,865,0,21,58
35.87,34,910.7,865,0,22,11
35.88,44,910.7,870,0,22,13
35.88,35,910.7,870,0,22,26
35.91,46,910.6,862,0,22,28
35.91,48,910.6,862,0,22,41
35.91,30,910.6,863,0,22,43
35.91,39,910.6,862,0,22,56
35.91,56,910.6,862,0,22,58
35.91,30,910.6,865,0,23,11
35.91,55,910.6,865,0,23,13
35.91,50,910.6,867,0,23,27
35.91,50,910.6,867,0,23,28
35.89,54,910.6,876,0,23,42
35.89,39,910.6,876,0,23,44
35.89,31,910.6,875,0,23,57
35.89,43,910.6,875,0,23,59
35.89,45,910.6,874,0,24,12
35.89,56,910.6,874,0,24,14
35.89,60,910.6,874,0,24,27
35.89,51,910.6,874,0,24,29
35.89,31,910.6,867,0,24,42
35.89,60,910.6,867,0,24,44
35.89,48,910.6,864,0,24,57
35.89,49,910.6,864,0,24,59
35.89,30,910.6,869,0,25,12
35.89,42,910.6,869,0,25,14
35.89,50,910.6,863,0,25,27
35.89,30,910.6,863,0,25,29
35.89,34,910.6,860,0,25,42
35.89,37,910.6,860,0,25,44
35.89,30,910.7,853,0,25,57
35.89,57,910.7,853,0,25,59
35.89,50,910.6,853,0,26,12
35.89,53,910.6,853,0,26,14
35.89,58,910.7,851,0,26,28
35.89,57,910.7,851,0,26,29
35.89,58,910.7,861,0,26,43
35.89,37,910.7,861,0,26,45
35.89,47,910.7,863,0,26,58
35.89,55,910.7,863,0,27,0
35.89,60,910.7,863,0,27,13
35.89,49,910.7,863,0,27,15
35.88,41,910.7,862,0,27,28
35.88,49,910.7,862,0,27,30
35.88,51,910.7,858,0,27,43
35.88,47,910.7,858,0,27,45
35.89,34,910.7,860,0,27,58
35.89,52,910.7,860,0,28,0
35.88,39,910.7,863,0,28,13
35.88,53,910.7,863,0,28,15
35.88,48,910.7,862,0,28,28
35.88,51,910.7,862,0,28,30
35.87,45,910.7,862,0,28,43
35.87,35,910.7,862,0,28,45
35.87,49,910.7,862,0,28,58
35.87,60,910.7,862,0,29,0
35.87,51,910.7,866,0,29,14
35.87,57,910.7,866,0,29,16
35.86,55,910.7,861,0,29,29
35.86,30,910.7,861,0,29,31
35.84,37,910.7,855,0,29,44
35.84,39,910.7,855,0,29,46
35.84,49,910.7,849,0,29,59
35.84,51,910.7,849,0,30,1
35.86,38,910.7,850,0,30,14
35.86,30,910.7,850,0,30,16
35.86,55,910.7,849,0,30,29
35.86,36,910.7,849,0,30,31
35.86,57,910.7,852,0,30,44
35.86,52,910.7,852,0,30,46
35.86,52,910.7,855,0,30,59
35.86,51,910.7,855,0,31,1
35.86,60,910.7,859,0,31,14
35.86,53,910.7,857,0,31,16
35.86,40,910.7,857,0,31,29
35.86,49,910.7,854,0,31,31
