Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
35.88,51,923.7,589,0,39,58
35.88,47,923.7,589,0,40,12
35.91,32,923.7,586,0,40,13
35.91,55,923.7,586,0,40,27
35.89,39,923.7,588,0,40,28
35.91,53,923.7,588,0,40,42
35.91,56,923.7,588,0,40,43
35.89,48,923.7,597,0,40,57
35.89,39,923.7,597,0,40,58
35.89,57,923.7,603,0,41,12
35.89,60,923.7,603,0,41,13
35.91,43,923.7,608,0,41,27
35.91,34,923.7,608,0,41,28
35.91,47,923.7,615,0,41,42
35.91,34,923.7,615,0,41,43
35.91,56,923.7,617,0,41,57
35.91,34,923.7,617,0,41,58
35.91,50,923.7,622,0,42,12
35.91,45,923.7,622,0,42,13
35.91,30,923.7,621,0,42,28
35.91,41,923.7,621,0,42,29
35.91,45,923.7,619,0,42,43
35.91,33,923.7,619,0,42,44
35.91,54,923.7,610,0,42,58
35.91,49,923.7,610,0,42,59
35.91,32,923.7,612,0,43,13
35.91,57,923.7,612,0,43,14
35.91,37,923.7,615,0,43,28
35.91,53,923.7,615,0,43,29
35.91,57,923.7,612,0,43,43
35.91,30,923.7,612,0,43,44
35.91,30,923.7,612,0,43,58
35.91,60,923.7,612,0,43,59
35.91,50,923.7,613,0,44,13
35.91,46,923.7,613,0,44,14
35.91,39,923.7,611,0,44,28
35.91,34,923.7,611,0,44,29
35.91,55,923.7,612,0,44,43
35.91,48,923.7,612,0,44,44
35.91,54,923.7,615,0,44,59
35.91,54,923.7,615,0,45,0
35.91,43,923.7,611,0,45,14
35.91,41,923.7,611,0,45,15
35.91,60,923.7,607,0,45,29
35.91,44,923.7,607,0,45,30
35.91,50,923.7,603,0,45,44
35.91,50,923.7,603,0,45,45
35.91,36,923.7,602,0,45,59
35.91,58,923.7,602,0,46,0
35.91,38,923.7,607,0,46,14
35.91,48,923.7,607,0,46,15
35.89,59,923.7,607,0,46,29
35.89,54,923.7,607,0,46,30
35.89,56,923.7,599,0,46,44
35.89,57,923.7,599,0,46,45
35.89,39,923.7,597,0,46,59
35.89,44,923.7,597,0,47,0
35.88,51,923.7,597,0,47,14
35.88,60,923.7,597,0,47,15
35.87,36,923.7,600,0,47,29
35.87,56,923.7,600,0,47,31
35.86,32,923.7,602,0,47,45
35.86,36,923.7,602,0,47,46
35.86,58,923.7,604,0,48,0
35.86,36,923.7,604,0,48,1
35.84,43,923.7,604,0,48,15
35.84,40,923.7,604,0,48,16
35.84,53,923.7,600,0,48,30
35.84,37,923.7,600,0,48,31
35.84,43,923.7,604,0,48,45
35.84,35,923.7,604,0,48,46
35.84,48,923.7,604,0,49,0
35.84,53,923.7,604,0,49,1
35.84,45,923.7,611,0,49,15
35.84,54,923.7,611,0,49,16
35.84,58,923.7,614,0,49,30
35.87,46,923.7,612,0,49,31
35.87,56,923.7,612,0,49,45
35.87,50,923.6,608,0,49,46
35.86,30,923.7,604,0,50,0
35.86,36,923.7,604,0,50,1
35.87,50,923.7,600,0,50,16
35.87,52,923.7,600,0,50,16
35.87,40,923.7,596,0,50,31
35.87,60,923.7,596,0,50,32
35.87,40,923.7,597,0,50,46
35.87,56,923.7,597,0,50,47
35.87,54,923.7,594,0,51,1
35.87,60,923.7,594,0,51,2
35.88,60,923.7,592,0,51,16
35.88,51,923.7,592,0,51,17
35.88,38,923.6,591,0,51,31
35.88,53,923.6,591,0,51,32
35.88,52,923.7,593,0,51,46
35.88,50,923.7,593,0,51,47
35.88,32,923.6,591,0,52,1
35.88,49,923.6,591,0,52,2
35.88,49,923.7,593,0,52,16
35.88,30,923.7,593,0,52,17
35.88,55,923.6,603,0,52,31
35.88,38,923.6,603,0,52,32
35.89,43,923.7,610,0,52,46
35.89,48,923.7,610,0,52,47
35.89,30,923.7,613,0,53,1
35.89,49,923.7,613,0,53,3
35.89,44,923.7,609,0,53,17
35.89,51,923.7,609,0,53,18
35.89,42,923.7,608,0,53,32
35.89,52,923.7,608,0,53,33
35.89,42,923.7,609,0,53,47
35.89,42,923.7,609,0,53,48
35.89,40,923.7,607,0,54,2
35.89,55,923.7,607,0,54,3
35.89,52,923.7,605,0,54,17
35.89,50,923.7,605,0,54,18
35.89,41,923.7,604,0,54,32
35.89,60,923.7,604,0,54,33
35.89,37,923.7,602,0,54,47
35.89,37,923.7,602,0,54,48
35.89,43,923.7,607,0,55,2
35.89,50,923.7,607,0,55,3
35.89,32,923.7,606,0,55,17
35.89,51,923.7,606,0,55,18
35.89,30,923.7,607,0,55,32
35.89,54,923.7,607,0,55,33
35.89,56,923.7,604,0,55,47
35.89,52,923.7,604,0,55,48
35.89,30,923.7,600,0,56,3
35.89,32,923.7,600,0,56,4
35.88,48,923.7,598,0,56,18
35.88,55,923.7,598,0,56,19
35.88,32,923.7,599,0,56,33
35.88,31,923.7,599,0,56,34
35.87,40,923.7,597,0,56,48
35.87,48,923.7,597,0,56,49
35.86,59,923.7,599,0,57,3
35.86,49,923.7,599,0,57,4
35.84,37,923.7,600,0,57,18
35.84,42,923.7,600,0,57,19
35.84,35,923.7,606,0,57,33
35.84,60,923.7,606,0,57,34
