Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
35.41,46,907.6,732,0,0,11
35.41,55,907.6,732,0,0,12
35.41,54,907.5,736,0,0,26
35.41,38,907.5,736,0,0,27
35.41,34,907.5,735,0,0,41
35.41,56,907.5,735,0,0,42
35.41,36,907.5,736,0,0,56
35.41,32,907.5,736,0,0,57
35.41,47,907.5,729,0,1,11
35.41,48,907.5,729,0,1,12
35.41,59,907.5,726,0,1,26
35.41,50,907.5,726,0,1,27
35.41,48,907.5,726,0,1,41
35.41,36,907.5,726,0,1,42
35.43,46,907.5,726,0,1,56
35.43,35,907.5,726,0,1,57
35.43,38,907.5,721,0,2,11
35.43,46,907.5,721,0,2,12
35.43,35,907.5,719,0,2,26
35.43,48,907.5,719,0,2,27
35.41,30,907.5,714,0,2,41
35.41,59,907.5,714,0,2,42
35.41,57,907.5,716,0,2,57
35.41,50,907.5,716,0,2,58
35.43,46,907.6,719,0,3,12
35.43,55,907.6,719,0,3,13
35.41,43,907.6,720,0,3,27
35.41,49,907.6,720,0,3,28
35.41,38,907.6,721,0,3,42
35.41,48,907.6,721,0,3,43
35.41,59,907.6,724,0,3,57
35.41,33,907.6,724,0,3,58
35.39,51,907.6,721,0,4,12
35.39,46,907.6,721,0,4,13
35.39,36,907.6,713,0,4,27
35.39,40,907.6,713,0,4,28
35.39,34,907.6,716,0,4,42
35.39,56,907.6,716,0,4,43
35.39,46,907.6,721,0,4,57
35.39,48,907.6,721,0,4,58
35.39,53,907.6,715,0,5,12
35.39,31,907.6,715,0,5,13
35.38,58,907.6,716,0,5,27
35.38,46,907.6,716,0,5,28
35.37,45,907.6,722,0,5,42
35.37,54,907.6,722,0,5,44
35.37,59,907.6,720,0,5,58
35.37,49,907.6,720,0,5,59
35.36,48,907.6,724,0,6,13
35.36,56,907.6,724,0,6,14
35.36,47,907.6,721,0,6,28
35.36,38,907.6,721,0,6,29
35.36,44,907.6,717,0,6,43
35.36,51,907.6,717,0,6,44
35.36,37,907.6,719,0,6,58
35.36,33,907.6,719,0,6,59
35.37,49,907.6,723,0,7,13
35.37,50,907.6,723,0,7,14
35.36,47,907.6,714,0,7,28
35.36,31,907.6,714,0,7,29
35.36,52,907.6,715,0,7,43
35.36,44,907.6,715,0,7,44
35.37,49,907.6,716,0,7,58
35.39,32,907.6,711,0,7,59
35.39,56,907.6,711,0,8,14
35.39,31,907.6,706,0,8,14
35.39,38,907.7,703,0,8,29
35.39,46,907.7,703,0,8,30
35.39,37,907.6,704,0,8,44
35.39,31,907.6,704,0,8,45
35.39,53,907.6,702,0,8,59
35.39,40,907.6,702,0,9,0
35.39,52,907.6,697,0,9,14
