Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
35.21,60,912.6,603,0,0,0
35.21,54,912.6,603,0,0,13
35.21,54,912.6,603,0,0,15
35.21,58,912.6,611,0,0,28
35.21,36,912.6,611,0,0,30
35.21,54,912.6,616,0,0,43
35.21,55,912.6,616,0,0,45
35.21,41,912.6,615,0,0,58
35.21,46,912.6,615,0,1,0
35.23,47,912.6,618,0,1,13
35.23,36,912.6,618,0,1,16
35.23,31,912.6,616,0,1,29
35.23,59,912.6,616,0,1,31
35.23,53,912.6,615,0,1,44
35.23,55,912.6,615,0,1,46
35.23,41,912.5,619,0,1,59
35.23,46,912.5,619,0,2,1
35.23,54,912.5,612,0,2,14
35.23,35,912.5,612,0,2,16
35.23,41,912.6,605,0,2,29
35.23,34,912.6,605,0,2,31
35.23,31,912.6,603,0,2,44
35.23,30,912.6,603,0,2,46
35.23,51,912.5,605,0,2,59
35.23,49,912.5,605,0,3,1
35.23,31,912.5,602,0,3,14
35.23,30,912.5,602,0,3,16
35.23,42,912.5,604,0,3,29
35.23,40,912.5,604,0,3,31
35.21,56,912.5,609,0,3,44
35.21,53,912.5,609,0,3,46
35.21,36,912.5,607,0,3,59
35.21,60,912.5,607,0,4,2
35.21,43,912.5,609,0,4,15
35.21,34,912.5,609,0,4,17
35.21,56,912.5,611,0,4,30
35.21,59,912.5,611,0,4,32
35.21,50,912.5,611,0,4,45
35.21,44,912.5,611,0,4,47
35.2,44,912.6,617,0,5,0
35.2,30,912.6,617,0,5,2
35.18,38,912.5,618,0,5,15
35.18,52,912.5,618,0,5,17
35.2,56,912.5,617,0,5,30
35.2,42,912.5,617,0,5,32
35.18,31,912.5,617,0,5,45
35.18,47,912.5,617,0,5,47
35.16,46,912.5,617,0,6,0
35.16,41,912.5,617,0,6,2
35.16,56,912.5,621,0,6,15
35.16,42,912.5,621,0,6,17
35.16,46,912.5,626,0,6,30
35.16,35,912.5,626,0,6,32
35.16,47,912.5,623,0,6,45
35.16,49,912.5,623,0,6,48
35.16,60,912.5,625,0,7,1
35.16,31,912.5,625,0,7,3
35.16,32,912.5,622,0,7,16
35.16,52,912.5,622,0,7,18
35.16,58,912.5,622,0,7,31
35.16,44,912.5,622,0,7,33
35.16,33,912.5,615,0,7,46
35.16,30,912.5,619,0,7,48
35.16,36,912.5,619,0,8,1
35.16,49,912.5,622,0,8,3
35.16,34,912.5,622,0,8,16
35.16,32,912.5,618,0,8,18
35.16,34,912.5,618,0,8,31
35.2,38,912.5,612,0,8,33
35.2,49,912.5,612,0,8,46
35.21,38,912.5,612,0,8,48
35.21,39,912.5,607,0,9,1
35.21,50,912.5,607,0,9,3
35.21,58,912.5,605,0,9,16
35.21,58,912.5,605,0,9,18
35.21,48,912.5,607,0,9,31
35.21,32,912.5,607,0,9,33
35.21,51,912.5,608,0,9,47
35.21,44,912.5,608,0,9,49
35.21,40,912.5,616,0,10,2
35.21,48,912.5,616,0,10,4
35.21,52,912.5,615,0,10,17
35.21,56,912.5,615,0,10,19
35.21,57,912.5,610,0,10,32
35.21,40,912.5,610,0,10,34
35.21,51,912.6,606,0,10,47
35.21,52,912.6,606,0,10,49
35.21,47,912.5,604,0,11,2
35.21,37,912.5,604,0,11,4
35.21,39,912.5,603,0,11,17
35.21,44,912.5,603,0,11,19
35.21,37,912.5,600,0,11,32
35.21,36,912.5,600,0,11,34
35.21,59,912.5,606,0,11,47
35.21,37,912.5,606,0,11,49
35.21,47,912.6,610,0,12,2
35.21,46,912.6,610,0,12,4
35.21,31,912.6,611,0,12,17
35.21,54,912.6,611,0,12,20
35.21,44,912.5,609,0,12,33
35.21,60,912.5,609,0,12,35
35.2,53,912.5,607,0,12,48
35.2,31,912.5,607,0,12,50
35.2,39,912.5,606,0,13,3
35.2,53,912.5,606,0,13,5
35.18,37,912.5,607,0,13,18
35.18,38,912.5,607,0,13,20
35.16,30,912.5,608,0,13,33
35.16,31,912.5,608,0,13,35
35.18,43,912.5,607,0,13,48
35.18,35,912.5,607,0,13,50
35.16,60,912.5,604,0,14,3
35.16,52,912.5,604,0,14,5
35.16,31,912.5,601,0,14,18
35.16,48,912.5,601,0,14,20
35.16,58,912.5,599,0,14,33
35.16,36,912.5,599,0,14,35
