Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
36.0,55,920.7,449,6,1,54
36.0,54,920.7,449,6,1,55
35.96,56,920.7,447,6,2,9
35.96,41,920.7,447,6,2,10
35.98,31,920.7,440,6,2,24
36.0,40,920.7,442,6,2,26
36.0,35,920.7,442,6,2,39
36.03,56,920.7,439,6,2,41
36.03,35,920.7,439,6,2,54
36.07,50,920.7,439,6,2,56
36.07,59,920.7,439,6,3,9
36.07,38,920.7,441,6,3,11
36.09,60,920.7,443,6,3,24
36.09,33,920.7,443,6,3,26
36.09,42,920.7,444,6,3,39
36.09,60,920.7,444,6,3,41
36.09,44,920.7,440,6,3,54
36.09,53,920.7,440,6,3,56
36.11,31,920.7,442,6,4,9
36.11,42,920.7,442,6,4,11
36.11,43,920.7,442,6,4,25
36.11,48,920.7,442,6,4,26
36.11,42,920.7,442,6,4,40
36.11,42,920.7,442,6,4,41
36.12,50,920.7,441,6,4,55
36.12,56,920.7,441,6,4,56
36.12,56,920.7,440,6,5,10
36.12,36,920.7,440,6,5,11
36.12,31,920.7,441,6,5,25
36.12,38,920.7,441,6,5,26
36.12,35,920.7,438,6,5,40
36.12,44,920.7,438,6,5,42
36.12,41,920.7,437,6,5,55
36.12,58,920.7,437,6,5,57
36.12,32,920.7,439,6,6,10
36.12,37,920.7,439,6,6,12
36.12,59,920.7,436,6,6,25
36.12,30,920.7,436,6,6,27
36.11,46,920.7,438,6,6,40
36.11,43,920.7,438,6,6,42
36.11,57,920.7,439,6,6,55
36.11,50,920.7,439,6,6,57
36.09,59,920.7,439,6,7,11
36.09,45,920.7,439,6,7,12
36.09,54,920.7,440,6,7,26
36.09,33,920.7,440,6,7,27
36.09,49,920.7,437,6,7,41
36.09,55,920.7,437,6,7,42
36.11,35,920.7,442,6,7,56
36.11,57,920.7,442,6,7,57
36.11,42,920.7,440,6,8,11
36.11,37,920.7,440,6,8,12
36.09,54,920.7,434,6,8,26
36.09,40,920.7,434,6,8,27
36.11,31,920.7,437,6,8,41
36.11,37,920.7,437,6,8,42
36.11,40,920.7,431,6,8,56
36.11,46,920.7,431,6,8,58
36.09,58,920.7,433,6,9,11
36.09,44,920.7,433,6,9,13
36.09,32,920.7,437,6,9,26
36.09,30,920.7,437,6,9,28
36.09,50,920.7,437,6,9,41
36.09,45,920.7,437,6,9,43
36.09,42,920.7,436,6,9,56
36.09,41,920.7,436,6,9,58
36.07,46,920.7,438,6,10,11
36.07,45,920.7,438,6,10,13
36.07,41,920.7,441,6,10,27
36.07,42,920.7,441,6,10,28
36.07,45,920.7,436,6,10,42
36.07,55,920.7,436,6,10,43
36.07,60,920.7,436,6,10,57
36.07,36,920.7,436,6,10,58
36.07,46,920.7,438,6,11,12
