Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
35.53,34,922.3,504,0,0,1
35.54,55,922.3,508,0,0,15
35.54,30,922.3,508,0,0,17
35.54,59,922.2,514,0,0,30
35.54,51,922.2,514,0,0,32
35.55,51,922.3,517,0,0,45
35.55,56,922.3,517,0,0,47
35.55,31,922.3,514,0,1,0
35.55,42,922.3,516,0,1,2
35.55,53,922.3,516,0,1,15
35.55,46,922.3,517,0,1,17
35.55,37,922.3,517,0,1,30
35.57,49,922.3,521,0,1,32
35.57,53,922.3,521,0,1,45
35.59,35,922.3,520,0,1,47
35.59,54,922.3,520,0,2,0
35.59,56,922.2,515,0,2,2
35.59,35,922.2,510,0,2,15
35.59,50,922.2,510,0,2,17
35.59,41,922.3,515,0,2,30
35.59,52,922.3,515,0,2,32
35.59,30,922.2,509,0,2,45
35.59,52,922.2,509,0,2,47
35.59,47,922.2,508,0,3,0
35.59,58,922.2,508,0,3,2
35.57,53,922.2,510,0,3,15
35.57,33,922.2,510,0,3,17
35.59,53,922.2,511,0,3,31
35.59,50,922.2,511,0,3,33
35.59,40,922.2,510,0,3,46
35.59,37,922.2,510,0,3,48
35.59,34,922.2,514,0,4,1
35.59,38,922.2,514,0,4,3
35.57,52,922.2,519,0,4,16
35.57,57,922.2,519,0,4,18
35.57,35,922.2,521,0,4,31
35.57,49,922.2,521,0,4,33
35.57,57,922.2,520,0,4,46
35.57,33,922.2,520,0,4,48
35.57,43,922.2,524,0,5,1
35.57,47,922.2,524,0,5,3
35.57,34,922.2,522,0,5,16
35.57,52,922.2,522,0,5,18
35.57,40,922.2,525,0,5,31
35.57,34,922.2,525,0,5,33
35.57,53,922.2,526,0,5,46
35.57,39,922.2,526,0,5,48
35.57,58,922.2,530,0,6,1
35.57,36,922.2,530,0,6,3
35.57,33,922.2,523,0,6,16
35.57,30,922.2,523,0,6,18
35.57,50,922.2,518,0,6,32
35.57,59,922.2,518,0,6,33
35.57,48,922.2,515,0,6,47
35.57,51,922.2,515,0,6,49
35.57,30,922.2,512,0,7,2
35.57,41,922.2,512,0,7,4
35.57,31,922.2,510,0,7,17
35.57,46,922.2,510,0,7,19
35.57,34,922.2,512,0,7,32
35.57,40,922.2,512,0,7,34
35.57,40,922.2,514,0,7,47
35.57,59,922.2,514,0,7,49
35.57,39,922.2,515,0,8,2
35.57,38,922.2,515,0,8,4
35.55,56,922.2,516,0,8,17
35.55,32,922.2,516,0,8,19
35.55,41,922.2,517,0,8,32
35.55,47,922.2,517,0,8,34
35.55,54,922.2,516,0,8,47
35.55,35,922.2,516,0,8,49
35.53,47,922.1,515,0,9,3
35.53,41,922.1,515,0,9,4
35.53,32,922.2,514,0,9,18
35.53,35,922.2,514,0,9,20
35.52,41,922.1,514,0,9,33
35.52,60,922.1,514,0,9,35
35.52,53,922.2,520,0,9,48
35.52,47,922.2,520,0,9,50
35.52,46,922.1,516,0,10,3
35.52,35,922.1,516,0,10,5
35.52,44,922.1,513,0,10,18
35.52,37,922.1,513,0,10,20
35.52,31,922.1,509,0,10,33
35.52,58,922.1,509,0,10,35
35.52,52,922.1,514,0,10,48
35.53,35,922.1,518,0,10,50
35.53,59,922.1,518,0,11,3
35.54,52,922.1,514,0,11,5
35.54,35,922.1,514,0,11,18
35.55,36,922.1,512,0,11,20
35.55,51,922.1,512,0,11,33
35.57,59,922.1,507,0,11,35
35.57,45,922.1,507,0,11,49
35.57,60,922.1,507,0,11,51
35.57,59,922.1,507,0,12,4
35.57,45,922.1,507,0,12,6
35.59,60,922.1,507,0,12,19
35.59,45,922.1,507,0,12,21
35.57,34,922.1,509,0,12,34
35.57,37,922.1,509,0,12,36
