Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
35.37,58,929.8,749,0,0,13
35.37,40,929.8,749,0,0,14
35.36,48,929.8,748,0,0,28
35.36,56,929.8,748,0,0,29
35.36,38,929.9,744,0,0,43
35.36,59,929.9,744,0,0,44
35.36,46,929.9,744,0,0,58
35.36,38,929.9,744,0,0,59
35.36,49,929.8,741,0,1,13
35.36,56,929.8,741,0,1,14
35.37,55,929.8,741,0,1,28
35.37,46,929.8,741,0,1,29
35.37,57,929.8,735,0,1,43
35.37,34,929.8,735,0,1,44
35.38,33,929.8,736,0,1,58
35.38,57,929.8,736,0,1,59
35.39,40,929.8,737,0,2,14
35.41,55,929.9,740,0,2,14
35.41,37,929.9,740,0,2,29
35.41,35,929.8,739,0,2,30
35.41,49,929.8,739,0,2,44
35.41,45,929.8,743,0,2,45
35.41,46,929.8,743,0,2,59
35.41,58,929.8,743,0,3,0
35.41,35,929.8,743,0,3,14
35.41,47,929.8,743,0,3,15
35.41,46,929.8,744,0,3,29
35.41,38,929.8,744,0,3,30
35.41,32,929.8,745,0,3,44
35.41,30,929.8,745,0,3,45
35.41,43,929.8,746,0,3,59
35.41,51,929.8,746,0,4,0
35.41,48,929.8,741,0,4,14
35.41,39,929.8,741,0,4,15
35.41,36,929.8,741,0,4,29
35.41,48,929.8,741,0,4,30
35.41,55,929.8,740,0,4,44
35.41,40,929.8,740,0,4,45
35.43,50,929.8,737,0,5,0
35.43,55,929.8,737,0,5,1
35.41,38,929.8,736,0,5,15
35.41,37,929.8,736,0,5,16
35.41,57,929.7,735,0,5,30
35.41,36,929.7,735,0,5,31
35.41,34,929.8,735,0,5,45
35.41,33,929.8,735,0,5,46
35.41,59,929.7,734,0,6,0
35.41,42,929.7,734,0,6,1
35.41,59,929.7,736,0,6,15
35.41,41,929.7,736,0,6,16
35.41,53,929.7,741,0,6,30
35.41,56,929.7,741,0,6,31
35.41,33,929.7,743,0,6,45
35.41,41,929.7,743,0,6,46
35.41,55,929.8,743,0,7,0
35.41,31,929.8,743,0,7,1
35.41,58,929.8,746,0,7,15
35.41,60,929.8,746,0,7,16
35.41,50,929.7,745,0,7,30
35.41,58,929.7,745,0,7,31
35.41,59,929.8,746,0,7,46
35.41,57,929.8,746,0,7,46
35.41,50,929.8,741,0,8,1
35.41,34,929.8,741,0,8,2
35.39,47,929.8,741,0,8,16
