Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
36.07,49,925.1,504,6,2,10
36.07,35,925.1,504,6,2,11
36.09,48,925.1,501,6,2,25
36.09,43,925.1,501,6,2,27
36.11,60,925.1,504,6,2,41
36.11,48,925.1,504,6,2,42
36.13,50,925.1,508,6,2,56
36.13,40,925.1,508,6,2,57
36.14,43,925.1,508,6,3,11
36.14,45,925.1,508,6,3,12
36.16,54,925.1,510,6,3,26
36.16,50,925.1,510,6,3,27
36.16,41,925.1,507,6,3,41
36.16,39,925.1,507,6,3,42
36.16,60,925.1,509,6,3,56
36.16,33,925.1,509,6,3,57
36.18,32,925.1,510,6,4,11
36.18,34,925.1,510,6,4,12
36.18,39,925.1,511,6,4,26
36.18,60,925.1,511,6,4,27
36.18,56,925.1,516,6,4,41
36.18,38,925.1,516,6,4,42
36.18,60,925.1,512,6,4,56
36.18,36,925.1,512,6,4,57
36.18,52,925.1,512,6,5,12
36.18,37,925.1,512,6,5,12
36.18,60,925.1,511,6,5,27
36.18,31,925.1,511,6,5,28
36.18,55,925.1,514,6,5,42
36.18,51,925.1,514,6,5,43
36.18,53,925.1,509,6,5,57
36.18,37,925.1,509,6,5,58
36.2,52,925.1,506,6,6,12
36.2,38,925.1,506,6,6,13
36.2,32,925.1,510,6,6,27
36.2,50,925.1,510,6,6,28
36.2,52,925.1,514,6,6,42
36.2,48,925.1,514,6,6,43
36.18,31,925.1,514,6,6,57
36.18,54,925.1,514,6,6,58
36.18,38,925.1,512,6,7,12
36.18,50,925.1,512,6,7,13
36.18,48,925.1,518,6,7,27
36.18,37,925.1,518,6,7,28
36.18,32,925.1,524,6,7,43
36.18,37,925.1,524,6,7,44
36.18,32,925.1,525,6,7,58
36.18,42,925.1,525,6,7,59
36.18,43,925.1,526,6,8,13
36.18,43,925.1,526,6,8,14
36.2,60,925.1,529,6,8,28
36.2,37,925.1,529,6,8,29
36.21,42,925.1,524,6,8,43
36.21,42,925.1,524,6,8,44
36.21,36,925.1,519,6,8,58
36.21,45,925.1,519,6,8,59
36.21,31,925.1,519,6,9,13
36.23,57,925.1,513,6,9,14
36.23,47,925.1,513,6,9,28
36.25,49,925.1,513,6,9,29
36.25,53,925.1,513,6,9,43
36.25,49,925.1,512,6,9,44
36.25,55,925.1,509,6,9,58
36.25,46,925.1,509,6,9,59
36.25,31,925.1,512,6,10,13
36.25,47,925.1,512,6,10,14
36.25,43,925.1,512,6,10,28
36.25,53,925.1,512,6,10,29
36.25,43,925.1,519,6,10,43
36.25,56,925.1,519,6,10,45
36.25,49,925.1,516,6,10,59
36.25,33,925.1,516,6,11,0
36.27,32,925.1,513,6,11,14
36.27,45,925.1,513,6,11,15
36.28,45,925.1,515,6,11,29
36.28,39,925.1,515,6,11,30
36.28,56,925.1,516,6,11,44
36.28,45,925.1,516,6,11,45
36.29,56,925.1,516,6,11,59
36.29,40,925.1,516,6,12,0
36.29,59,925.1,514,6,12,14
36.29,59,925.1,514,6,12,15
36.29,60,925.1,516,6,12,29
36.29,40,925.1,516,6,12,30
36.29,60,925.1,516,6,12,44
36.29,42,925.1,516,6,12,45
36.3,49,925.1,517,6,12,59
36.3,55,925.1,517,6,13,0
36.3,34,925.1,518,6,13,14
36.3,53,925.1,518,6,13,15
36.3,54,925.1,517,6,13,29
36.3,39,925.1,517,6,13,30
36.3,53,925.1,520,6,13,45
36.3,42,925.1,520,6,13,45
36.3,49,925.1,519,6,14,0
36.3,38,925.1,519,6,14,1
36.3,54,925.1,519,6,14,15
36.3,44,925.1,519,6,14,16
36.3,47,925.1,521,6,14,30
36.3,42,925.1,521,6,14,31
36.3,51,925.2,524,6,14,45
36.3,56,925.2,524,6,14,46
36.3,48,925.1,524,6,15,0
36.3,47,925.1,524,6,15,1
36.3,30,925.2,524,6,15,15
36.3,33,925.2,524,6,15,16
36.3,57,925.1,522,6,15,30
36.3,50,925.1,522,6,15,31
36.3,47,925.2,522,6,15,45
36.3,49,925.2,522,6,15,46
36.29,47,925.2,516,6,16,0
36.29,58,925.2,516,6,16,1
36.29,44,925.1,512,6,16,15
36.29,36,925.1,512,6,16,16
36.29,40,925.2,507,6,16,30
36.29,45,925.2,507,6,16,31
36.29,45,925.2,504,6,16,45
36.29,38,925.2,504,6,16,46
36.29,42,925.2,482,6,17,1
36.29,40,925.2,482,6,17,1
36.28,46,925.2,490,6,17,16
36.28,50,925.2,490,6,17,17
36.28,53,925.2,496,6,17,31
36.28,34,925.2,496,6,17,32
36.28,40,925.2,501,6,17,46
36.28,58,925.2,501,6,17,47
36.29,36,925.2,508,6,18,1
